clube,data,rodada,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escudo
Kayserispor,2020-12-05,11,Visitante,E,1.0,1.0,Göztepe,34.0,2.0,
Kayserispor,2020-11-30,10,Em casa,E,0.0,0.0,Fatih Karagümrük,54.0,0.0,
Kayserispor,2020-11-23, 9,Visitante,E,1.0,1.0,Galatasaray,28.0,2.0,
Kayserispor,2020-11-08, 8,Em casa,D,0.0,1.0,Hatayspor,43.0,1.0,
Kayserispor,2020-11-01, 7,Visitante,D,0.0,1.0,Rizespor,45.0,1.0,
Kayserispor,2020-10-17, 5,Em casa,D,1.0,3.0,Sivasspor,54.0,4.0,
Kayserispor,2020-10-02, 4,Visitante,V,1.0,0.0,Ankaragücü,49.0,1.0,
Kayserispor,2020-09-26, 3,Em casa,D,1.0,3.0,Erzurum BB,57.0,4.0,
Kayserispor,2020-09-19, 2,Visitante,D,0.0,2.0,Alanyaspor,41.0,2.0,
Kayserispor,2020-09-13, 1,Em casa,V,1.0,0.0,Kasımpaşa,34.0,1.0,
Başakşehir,2021-04-18,35,Em casa,D,1.0,2.0,Fenerbahçe,50.0,3.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/bff39cf5.png
Başakşehir,2021-04-08,33,Visitante,D,0.0,2.0,Gaziantep FK,72.0,2.0,
Başakşehir,2021-04-04,32,Em casa,V,3.0,1.0,Yeni Mal'spor,55.0,4.0,
Başakşehir,2021-03-21,31,Visitante,E,0.0,0.0,Denizlispor,67.0,0.0,
Başakşehir,2021-03-12,30,Em casa,D,2.0,3.0,Beşiktaş,32.0,5.0,
Başakşehir,2021-03-07,29,Visitante,V,1.0,0.0,Gençlerbirliği,66.0,1.0,
Başakşehir,2021-03-03,28,Em casa,E,1.0,1.0,Konyaspor,63.0,2.0,
Başakşehir,2021-02-27,27,Visitante,E,0.0,0.0,Antalyaspor,62.0,0.0,
Başakşehir,2021-02-19,26,Em casa,D,0.0,1.0,Trabzonspor,47.0,1.0,
Başakşehir,2021-02-14,25,Visitante,D,1.0,2.0,Göztepe,59.0,3.0,
Başakşehir,2021-02-06,24,Em casa,D,0.0,1.0,Fatih Karagümrük,52.0,1.0,
Başakşehir,2021-02-02,23,Visitante,D,0.0,3.0,Galatasaray,45.0,3.0,
Başakşehir,2021-01-30,22,Em casa,D,1.0,5.0,Hatayspor,58.0,6.0,
Başakşehir,2021-01-23,21,Em casa,E,1.0,1.0,Rizespor,75.0,2.0,
Başakşehir,2021-01-19,20,Visitante,D,0.0,2.0,Kayserispor,69.0,2.0,
Başakşehir,2021-01-16,19,Em casa,E,1.0,1.0,Sivasspor,51.0,2.0,
Başakşehir,2021-01-10,18,Visitante,V,2.0,1.0,Ankaragücü,50.0,3.0,
Başakşehir,2021-01-06,17,Em casa,V,1.0,0.0,Erzurum BB,50.0,1.0,
Başakşehir,2021-01-02,16,Visitante,D,0.0,3.0,Alanyaspor,46.0,3.0,
Başakşehir,2020-12-27,15,Em casa,E,2.0,2.0,Kasımpaşa,60.0,4.0,
Başakşehir,2020-12-23,14,Visitante,D,1.0,4.0,Fenerbahçe,46.0,5.0,
Başakşehir,2020-12-13,12,Em casa,D,1.0,2.0,Gaziantep FK,63.0,3.0,
Başakşehir,2020-12-05,11,Visitante,E,1.0,1.0,Yeni Mal'spor,59.0,2.0,
Başakşehir,2020-11-28,10,Em casa,E,3.0,3.0,Denizlispor,52.0,6.0,
Başakşehir,2020-11-21, 9,Visitante,D,2.0,3.0,Beşiktaş,56.0,5.0,
Başakşehir,2020-11-08, 8,Em casa,V,2.0,1.0,Gençlerbirliği,71.0,3.0,
Başakşehir,2020-11-01, 7,Visitante,V,2.0,1.0,Konyaspor,47.0,3.0,
Başakşehir,2020-10-24, 6,Em casa,V,5.0,1.0,Antalyaspor,63.0,6.0,
Başakşehir,2020-10-17, 5,Visitante,V,2.0,0.0,Trabzonspor,51.0,2.0,
Başakşehir,2020-10-03, 4,Em casa,E,0.0,0.0,Göztepe,65.0,0.0,
Başakşehir,2020-09-25, 3,Visitante,D,0.0,2.0,Fatih Karagümrük,60.0,2.0,
Başakşehir,2020-09-20, 2,Em casa,D,0.0,2.0,Galatasaray,57.0,2.0,
Başakşehir,2020-09-14, 1,Visitante,D,0.0,2.0,Hatayspor,63.0,2.0,
Gençlerbirliği,2021-04-20,36,Visitante,E,2.0,2.0,Kayserispor,43.0,4.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/f6d47c93.png
Gençlerbirliği,2021-04-16,35,Em casa,D,2.0,3.0,Sivasspor,41.0,5.0,
Gençlerbirliği,2021-04-11,34,Visitante,D,1.0,2.0,Ankaragücü,48.0,3.0,
Gençlerbirliği,2021-04-07,33,Em casa,E,1.0,1.0,Erzurum BB,27.0,2.0,
Gençlerbirliği,2021-04-04,32,Visitante,V,2.0,1.0,Alanyaspor,29.0,3.0,
Gençlerbirliği,2021-03-20,31,Em casa,V,2.0,1.0,Kasımpaşa,30.0,3.0,
Gençlerbirliği,2021-03-14,30,Visitante,V,2.0,1.0,Fenerbahçe,27.0,3.0,
Gençlerbirliği,2021-03-07,29,Em casa,D,0.0,1.0,Başakşehir,34.0,1.0,
Gençlerbirliği,2021-03-02,28,Visitante,D,1.0,2.0,Gaziantep FK,41.0,3.0,
Gençlerbirliği,2021-02-26,27,Em casa,E,1.0,1.0,Yeni Mal'spor,69.0,2.0,
Gençlerbirliği,2021-02-20,26,Visitante,D,0.0,1.0,Denizlispor,55.0,1.0,
Gençlerbirliği,2021-02-15,25,Em casa,D,0.0,3.0,Beşiktaş,43.0,3.0,
Gençlerbirliği,2021-02-03,23,Visitante,E,0.0,0.0,Konyaspor,32.0,0.0,
Gençlerbirliği,2021-01-31,22,Em casa,D,0.0,1.0,Antalyaspor,50.0,1.0,
Gençlerbirliği,2021-01-23,21,Em casa,D,1.0,2.0,Trabzonspor,36.0,3.0,
Gençlerbirliği,2021-01-19,20,Visitante,D,0.0,4.0,Göztepe,43.0,4.0,
Gençlerbirliği,2021-01-15,19,Em casa,D,1.0,3.0,Fatih Karagümrük,64.0,4.0,
Gençlerbirliği,2021-01-09,18,Visitante,D,0.0,6.0,Galatasaray,41.0,6.0,
Gençlerbirliği,2021-01-06,17,Em casa,V,3.0,1.0,Hatayspor,52.0,4.0,
Gençlerbirliği,2021-01-03,16,Visitante,E,1.0,1.0,Rizespor,33.0,2.0,
Gençlerbirliği,2020-12-28,15,Em casa,V,3.0,2.0,Kayserispor,54.0,5.0,
Gençlerbirliği,2020-12-24,14,Visitante,D,1.0,3.0,Sivasspor,58.0,4.0,
Gençlerbirliği,2020-12-20,13,Em casa,E,1.0,1.0,Ankaragücü,51.0,2.0,
Gençlerbirliği,2020-12-13,12,Visitante,V,1.0,0.0,Erzurum BB,49.0,1.0,
Gençlerbirliği,2020-12-05,11,Em casa,V,2.0,1.0,Alanyaspor,34.0,3.0,
Gençlerbirliği,2020-11-29,10,Visitante,D,0.0,2.0,Kasımpaşa,56.0,2.0,
Gençlerbirliği,2020-11-21, 9,Em casa,D,1.0,5.0,Fenerbahçe,54.0,6.0,
Gençlerbirliği,2020-11-08, 8,Visitante,D,1.0,2.0,Başakşehir,30.0,3.0,
Gençlerbirliği,2020-10-31, 7,Em casa,E,1.0,1.0,Gaziantep FK,57.0,2.0,
Gençlerbirliği,2020-10-25, 6,Visitante,D,1.0,2.0,Yeni Mal'spor,57.0,3.0,
Gençlerbirliği,2020-10-19, 5,Em casa,D,1.0,2.0,Denizlispor,64.0,3.0,
Gençlerbirliği,2020-10-04, 4,Visitante,V,1.0,0.0,Beşiktaş,36.0,1.0,
Gençlerbirliği,2020-09-19, 2,Em casa,E,0.0,0.0,Konyaspor,55.0,0.0,
Gençlerbirliği,2020-09-13, 1,Visitante,D,0.0,2.0,Antalyaspor,62.0,2.0,
Erzurum BB,2021-04-17,35,Visitante,V,3.0,2.0,Denizlispor,49.0,5.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/7637881d.png
Erzurum BB,2021-04-11,34,Em casa,D,2.0,4.0,Beşiktaş,46.0,6.0,
Erzurum BB,2021-04-07,33,Visitante,E,1.0,1.0,Gençlerbirliği,73.0,2.0,
Erzurum BB,2021-04-04,32,Em casa,D,1.0,2.0,Konyaspor,57.0,3.0,
Erzurum BB,2021-03-21,31,Visitante,D,1.0,3.0,Antalyaspor,40.0,4.0,
Erzurum BB,2021-03-14,30,Em casa,E,0.0,0.0,Trabzonspor,49.0,0.0,
Erzurum BB,2021-03-08,29,Visitante,D,1.0,3.0,Göztepe,53.0,4.0,
Erzurum BB,2021-03-03,28,Em casa,E,2.0,2.0,Fatih Karagümrük,46.0,4.0,
Erzurum BB,2021-02-27,27,Visitante,D,0.0,2.0,Galatasaray,34.0,2.0,
Erzurum BB,2021-02-21,26,Em casa,D,1.0,3.0,Hatayspor,46.0,4.0,
Erzurum BB,2021-02-12,25,Visitante,V,2.0,0.0,Rizespor,40.0,2.0,
Erzurum BB,2021-02-07,24,Em casa,E,1.0,1.0,Kayserispor,40.0,2.0,
Erzurum BB,2021-02-03,23,Visitante,E,0.0,0.0,Sivasspor,46.0,0.0,
Erzurum BB,2021-01-31,22,Em casa,V,1.0,0.0,Ankaragücü,43.0,1.0,
Erzurum BB,2021-01-21,20,Em casa,E,1.0,1.0,Alanyaspor,35.0,2.0,
Erzurum BB,2021-01-18,19,Visitante,V,2.0,1.0,Kasımpaşa,45.0,3.0,
Erzurum BB,2021-01-11,18,Em casa,D,0.0,3.0,Fenerbahçe,47.0,3.0,
Erzurum BB,2021-01-06,17,Visitante,D,0.0,1.0,Başakşehir,50.0,1.0,
Erzurum BB,2021-01-02,16,Em casa,E,1.0,1.0,Gaziantep FK,51.0,2.0,
Erzurum BB,2020-12-27,15,Visitante,V,3.0,1.0,Yeni Mal'spor,37.0,4.0,
Erzurum BB,2020-12-23,14,Em casa,D,1.0,2.0,Denizlispor,68.0,3.0,
Erzurum BB,2020-12-20,13,Visitante,D,0.0,4.0,Beşiktaş,39.0,4.0,
Erzurum BB,2020-12-13,12,Em casa,D,0.0,1.0,Gençlerbirliği,51.0,1.0,
Erzurum BB,2020-12-09, 5,Visitante,D,0.0,3.0,Hatayspor,54.0,3.0,
Erzurum BB,2020-12-05,11,Visitante,D,0.0,2.0,Konyaspor,35.0,2.0,
Erzurum BB,2020-11-29,10,Em casa,E,2.0,2.0,Antalyaspor,49.0,4.0,
Erzurum BB,2020-11-22, 9,Visitante,D,0.0,1.0,Trabzonspor,53.0,1.0,
Erzurum BB,2020-11-07, 8,Em casa,E,1.0,1.0,Göztepe,54.0,2.0,
Erzurum BB,2020-10-30, 7,Visitante,D,1.0,5.0,Fatih Karagümrük,50.0,6.0,
Erzurum BB,2020-10-24, 6,Em casa,D,1.0,2.0,Galatasaray,45.0,3.0,
Erzurum BB,2020-10-03, 4,Em casa,E,0.0,0.0,Rizespor,52.0,0.0,
Erzurum BB,2020-09-26, 3,Visitante,V,3.0,1.0,Kayserispor,43.0,4.0,
Erzurum BB,2020-09-20, 2,Em casa,D,1.0,2.0,Sivasspor,48.0,3.0,
Erzurum BB,2020-09-13, 1,Visitante,V,2.0,1.0,Ankaragücü,51.0,3.0,
Denizlispor,2021-04-17,35,Em casa,D,2.0,3.0,Erzurum BB,51.0,5.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202104191/tlogo/fb/25cb27df.png
Denizlispor,2021-04-12,34,Visitante,D,2.0,3.0,Alanyaspor,37.0,5.0,
Denizlispor,2021-04-08,33,Em casa,E,1.0,1.0,Kasımpaşa,51.0,2.0,
Denizlispor,2021-04-05,32,Visitante,D,0.0,1.0,Fenerbahçe,35.0,1.0,
Denizlispor,2021-03-21,31,Em casa,E,0.0,0.0,Başakşehir,33.0,0.0,
Denizlispor,2021-03-14,30,Visitante,D,0.0,2.0,Gaziantep FK,38.0,2.0,
Denizlispor,2021-03-06,29,Em casa,V,3.0,2.0,Yeni Mal'spor,46.0,5.0,
Denizlispor,2021-02-26,27,Visitante,D,0.0,3.0,Beşiktaş,39.0,3.0,
Denizlispor,2021-02-20,26,Em casa,V,1.0,0.0,Gençlerbirliği,45.0,1.0,
Denizlispor,2021-02-14,25,Visitante,D,0.0,2.0,Konyaspor,49.0,2.0,
Denizlispor,2021-02-07,24,Em casa,E,1.0,1.0,Antalyaspor,39.0,2.0,
Denizlispor,2021-02-04,23,Visitante,D,0.0,1.0,Trabzonspor,39.0,1.0,
Denizlispor,2021-01-31,22,Em casa,V,2.0,1.0,Göztepe,35.0,3.0,
Denizlispor,2021-01-24,21,Em casa,D,1.0,2.0,Fatih Karagümrük,60.0,3.0,
Denizlispor,2021-01-20,20,Visitante,D,1.0,6.0,Galatasaray,47.0,7.0,
Denizlispor,2021-01-17,19,Em casa,D,0.0,2.0,Hatayspor,53.0,2.0,
Denizlispor,2021-01-10,18,Visitante,E,1.0,1.0,Rizespor,41.0,2.0,
Denizlispor,2021-01-06,17,Em casa,D,0.0,1.0,Kayserispor,61.0,1.0,
Denizlispor,2021-01-02,16,Visitante,E,2.0,2.0,Sivasspor,65.0,4.0,
Denizlispor,2020-12-27,15,Em casa,D,1.0,2.0,Ankaragücü,67.0,3.0,
Denizlispor,2020-12-23,14,Visitante,V,2.0,1.0,Erzurum BB,32.0,3.0,
Denizlispor,2020-12-20,13,Em casa,V,1.0,0.0,Alanyaspor,20.0,1.0,
Denizlispor,2020-12-11,12,Visitante,D,2.0,3.0,Kasımpaşa,49.0,5.0,
Denizlispor,2020-12-06,11,Em casa,D,0.0,2.0,Fenerbahçe,57.0,2.0,
Denizlispor,2020-11-28,10,Visitante,E,3.0,3.0,Başakşehir,49.0,6.0,
Denizlispor,2020-11-21, 9,Em casa,D,0.0,1.0,Gaziantep FK,64.0,1.0,
Denizlispor,2020-11-08, 8,Visitante,D,0.0,2.0,Yeni Mal'spor,70.0,2.0,
Denizlispor,2020-10-26, 6,Em casa,D,2.0,3.0,Beşiktaş,50.0,5.0,
Denizlispor,2020-10-19, 5,Visitante,V,2.0,1.0,Gençlerbirliği,36.0,3.0,
Denizlispor,2020-10-04, 4,Em casa,E,0.0,0.0,Konyaspor,52.0,0.0,
Denizlispor,2020-09-28, 3,Visitante,D,0.0,1.0,Antalyaspor,51.0,1.0,
Denizlispor,2020-09-19, 2,Em casa,E,0.0,0.0,Trabzonspor,45.0,0.0,
Denizlispor,2020-09-12, 1,Visitante,D,1.0,5.0,Göztepe,58.0,6.0,
