,clube,data,local,resultado,gols_marcados,gols_sofridos,oponente,posse,gols_partida,escanteios,passes_certos_%,total_chutes,chutes_a_gol,chutes_ao_gol_%,gols_por_chute_ao_gol_%,escudo
17,Brest,2020-12-23,Visitante,D,1.0,2.0,Lens,53.0,3.0,6,81.6,9.0,2.0,22.2,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
18,Brest,2021-01-06,Em casa,V,2.0,0.0,Nice,38.0,2.0,6,77.3,10.0,6.0,60.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
19,Brest,2021-01-09,Visitante,D,0.0,3.0,Paris S-G,38.0,3.0,4,83.3,12.0,2.0,16.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
20,Brest,2021-01-17,Em casa,D,1.0,2.0,Rennes,43.0,3.0,3,80.7,14.0,4.0,28.6,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
21,Brest,2021-01-24,Visitante,D,0.0,1.0,Reims,64.0,1.0,4,82.5,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
22,Brest,2021-01-31,Em casa,D,2.0,4.0,Metz,62.0,6.0,4,84.1,10.0,5.0,50.0,40.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
23,Brest,2021-02-03,Visitante,E,2.0,2.0,Strasbourg,59.0,4.0,3,83.7,3.0,2.0,66.7,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
24,Brest,2021-02-07,Em casa,V,2.0,1.0,Bordeaux,48.0,3.0,6,80.6,25.0,6.0,24.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
25,Brest,2021-02-14,Visitante,E,0.0,0.0,Lille,32.0,0.0,3,71.0,3.0,1.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
26,Brest,2021-02-19,Em casa,D,2.0,3.0,Lyon,51.0,5.0,11,80.4,19.0,7.0,36.8,29.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
27,Brest,2021-02-28,Visitante,D,0.0,2.0,Monaco,37.0,2.0,2,81.4,7.0,1.0,14.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
28,Brest,2021-03-03,Em casa,V,3.0,1.0,Dijon,49.0,4.0,3,84.0,10.0,3.0,30.0,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/fb08dbb3.png
1,Strasbourg,2020-08-23,Visitante,D,1.0,3.0,Lorient,51.0,4.0,1,79.0,7.0,1.0,14.3,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
2,Strasbourg,2020-08-29,Em casa,D,0.0,2.0,Nice,45.0,2.0,3,82.2,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
3,Strasbourg,2020-09-12,Visitante,D,0.0,2.0,Saint-Étienne,50.0,2.0,3,76.9,14.0,7.0,50.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
4,Strasbourg,2020-09-20,Em casa,V,1.0,0.0,Dijon,57.0,1.0,8,83.0,15.0,3.0,20.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
5,Strasbourg,2020-09-27,Visitante,D,2.0,3.0,Monaco,43.0,5.0,2,77.6,7.0,4.0,57.1,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
6,Strasbourg,2020-10-04,Em casa,D,0.0,3.0,Lille,47.0,3.0,11,78.1,17.0,2.0,11.8,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
7,Strasbourg,2020-10-18,Em casa,D,2.0,3.0,Lyon,52.0,5.0,4,73.1,19.0,8.0,42.1,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
8,Strasbourg,2020-10-25,Visitante,V,3.0,0.0,Brest,37.0,3.0,2,72.1,7.0,4.0,57.1,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
9,Strasbourg,2020-11-01,Visitante,D,1.0,2.0,Reims,49.0,3.0,3,80.0,6.0,1.0,16.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
10,Strasbourg,2020-11-06,Em casa,D,0.0,1.0,Marseille,53.0,1.0,2,74.6,10.0,2.0,20.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
11,Strasbourg,2020-11-22,Visitante,D,3.0,4.0,Montpellier,43.0,7.0,3,74.3,7.0,3.0,42.9,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
12,Strasbourg,2020-11-27,Em casa,E,1.0,1.0,Rennes,33.0,2.0,2,72.9,6.0,2.0,33.3,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
13,Strasbourg,2020-12-06,Visitante,V,4.0,0.0,Nantes,39.0,4.0,3,75.8,12.0,6.0,50.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
14,Strasbourg,2020-12-13,Em casa,E,2.0,2.0,Metz,58.0,4.0,5,79.0,17.0,4.0,23.5,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
15,Strasbourg,2020-12-16,Visitante,V,2.0,0.0,Angers,44.0,2.0,2,79.8,7.0,3.0,42.9,67.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
16,Strasbourg,2020-12-20,Em casa,D,0.0,2.0,Bordeaux,55.0,2.0,5,75.2,9.0,3.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
17,Strasbourg,2020-12-23,Visitante,D,0.0,4.0,Paris S-G,31.0,4.0,5,80.1,8.0,2.0,25.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
18,Strasbourg,2021-01-06,Em casa,V,5.0,0.0,Nîmes,59.0,5.0,10,86.8,18.0,9.0,50.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
19,Strasbourg,2021-01-09,Visitante,V,1.0,0.0,Lens,36.0,1.0,4,68.8,10.0,4.0,40.0,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
20,Strasbourg,2021-01-17,Em casa,V,1.0,0.0,Saint-Étienne,42.0,1.0,7,75.1,15.0,3.0,20.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
21,Strasbourg,2021-01-24,Visitante,E,1.0,1.0,Dijon,50.0,2.0,4,81.7,15.0,2.0,13.3,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
22,Strasbourg,2021-01-31,Em casa,D,0.0,1.0,Reims,48.0,1.0,4,81.4,12.0,2.0,16.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
23,Strasbourg,2021-02-03,Em casa,E,2.0,2.0,Brest,41.0,4.0,3,76.9,9.0,4.0,44.4,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
24,Strasbourg,2021-02-06,Visitante,D,0.0,3.0,Lyon,31.0,3.0,2,72.3,8.0,1.0,12.5,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
25,Strasbourg,2021-02-14,Visitante,V,2.0,1.0,Metz,55.0,3.0,7,77.8,13.0,2.0,15.4,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
26,Strasbourg,2021-02-21,Em casa,E,0.0,0.0,Angers,58.0,0.0,5,80.8,15.0,2.0,13.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
27,Strasbourg,2021-02-28,Visitante,E,1.0,1.0,Lille,32.0,2.0,2,69.9,10.0,3.0,30.0,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
28,Strasbourg,2021-03-03,Em casa,V,1.0,0.0,Monaco,39.0,1.0,5,68.2,17.0,2.0,11.8,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/c0d3eab4.png
1,Saint-Étienne,2020-09-17,Visitante,V,2.0,0.0,Marseille,42.0,2.0,6,74.9,12.0,5.0,41.7,40.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
2,Saint-Étienne,2020-08-30,Em casa,V,2.0,0.0,Lorient,53.0,2.0,2,82.7,13.0,5.0,38.5,40.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
3,Saint-Étienne,2020-09-12,Em casa,V,2.0,0.0,Strasbourg,50.0,2.0,6,74.9,9.0,3.0,33.3,33.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
4,Saint-Étienne,2020-09-20,Visitante,E,2.0,2.0,Nantes,42.0,4.0,2,73.4,6.0,3.0,50.0,67.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
5,Saint-Étienne,2020-09-26,Em casa,D,0.0,3.0,Rennes,48.0,3.0,6,79.9,7.0,4.0,57.1,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
6,Saint-Étienne,2020-10-03,Visitante,D,0.0,2.0,Lens,35.0,2.0,0,73.2,2.0,1.0,50.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
7,Saint-Étienne,2020-10-18,Em casa,D,1.0,3.0,Nice,46.0,4.0,7,81.2,11.0,4.0,36.4,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
8,Saint-Étienne,2020-10-25,Visitante,D,0.0,2.0,Metz,58.0,2.0,3,78.4,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
9,Saint-Étienne,2020-11-01,Em casa,D,0.0,1.0,Montpellier,54.0,1.0,8,81.8,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
10,Saint-Étienne,2020-11-08,Visitante,D,1.0,2.0,Lyon,40.0,3.0,5,67.8,14.0,4.0,28.6,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
11,Saint-Étienne,2020-11-21,Visitante,D,1.0,4.0,Brest,59.0,5.0,6,84.3,17.0,1.0,5.9,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
12,Saint-Étienne,2020-11-29,Em casa,E,1.0,1.0,Lille,38.0,2.0,3,71.6,6.0,4.0,66.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
13,Saint-Étienne,2020-12-06,Visitante,E,0.0,0.0,Dijon,59.0,0.0,4,77.3,7.0,2.0,28.6,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
14,Saint-Étienne,2020-12-11,Em casa,E,0.0,0.0,Angers,62.0,0.0,5,84.1,14.0,3.0,21.4,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
15,Saint-Étienne,2020-12-16,Visitante,V,2.0,1.0,Bordeaux,47.0,3.0,4,83.1,19.0,8.0,42.1,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
16,Saint-Étienne,2020-12-20,Em casa,E,2.0,2.0,Nîmes,59.0,4.0,6,83.3,17.0,8.0,47.1,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
17,Saint-Étienne,2020-12-23,Visitante,E,2.0,2.0,Monaco,60.0,4.0,10,77.6,17.0,5.0,29.4,20.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
18,Saint-Étienne,2021-01-06,Em casa,E,1.0,1.0,Paris S-G,31.0,2.0,9,72.5,11.0,5.0,45.5,20.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
19,Saint-Étienne,2021-01-09,Visitante,D,1.0,3.0,Reims,63.0,4.0,3,83.9,14.0,6.0,42.9,17.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
20,Saint-Étienne,2021-01-17,Visitante,D,0.0,1.0,Strasbourg,58.0,1.0,3,81.6,8.0,3.0,37.5,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
21,Saint-Étienne,2021-01-24,Em casa,D,0.0,5.0,Lyon,40.0,5.0,1,75.9,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
22,Saint-Étienne,2021-01-31,Visitante,V,1.0,0.0,Nice,54.0,1.0,10,85.1,10.0,1.0,10.0,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
23,Saint-Étienne,2021-02-03,Em casa,E,1.0,1.0,Nantes,51.0,2.0,5,74.7,14.0,7.0,50.0,14.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
24,Saint-Étienne,2021-02-07,Em casa,V,1.0,0.0,Metz,49.0,1.0,8,76.3,12.0,3.0,25.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
25,Saint-Étienne,2021-02-14,Visitante,V,2.0,0.0,Rennes,29.0,2.0,1,61.1,6.0,3.0,50.0,67.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
26,Saint-Étienne,2021-02-20,Em casa,E,1.0,1.0,Reims,49.0,2.0,1,73.8,19.0,7.0,36.8,14.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
27,Saint-Étienne,2021-02-28,Visitante,D,1.0,2.0,Lorient,45.0,3.0,3,77.8,9.0,2.0,22.2,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
28,Saint-Étienne,2021-03-03,Em casa,D,2.0,3.0,Lens,65.0,5.0,13,81.5,18.0,2.0,11.1,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d298ef2c.png
1,Lorient,2020-08-23,Em casa,V,3.0,1.0,Strasbourg,49.0,4.0,6,80.5,9,6,66.7,33,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
2,Lorient,2020-08-30,Visitante,D,0.0,2.0,Saint-Étienne,47.0,2.0,5,76.9,6,1,16.7,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
3,Lorient,2020-09-13,Em casa,D,2.0,3.0,Lens,47.0,5.0,4,74.0,6,2,33.3,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
4,Lorient,2020-09-20,Visitante,D,2.0,3.0,Brest,42.0,5.0,6,76.2,11,4,36.4,25,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
5,Lorient,2020-09-27,Em casa,E,1.0,1.0,Lyon,32.0,2.0,1,76.3,4,2,50.0,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
6,Lorient,2020-10-04,Visitante,D,1.0,3.0,Metz,42.0,4.0,3,77.4,10,4,40.0,25,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
7,Lorient,2020-10-17,Visitante,V,3.0,1.0,Reims,53.0,4.0,6,73.9,13,3,23.1,67,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
8,Lorient,2020-10-24,Em casa,D,0.0,1.0,Marseille,38.0,1.0,6,68.3,12,3,25.0,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
9,Lorient,2020-11-01,Visitante,E,0.0,0.0,Dijon,47.0,0.0,7,75.4,8,1,12.5,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
10,Lorient,2020-11-08,Em casa,D,0.0,2.0,Nantes,48.0,2.0,5,73.4,18,4,22.2,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
11,Lorient,2020-11-22,Visitante,D,0.0,4.0,Lille,36.0,4.0,4,77.5,7,2,28.6,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
12,Lorient,2020-11-29,Em casa,D,0.0,1.0,Montpellier,43.0,1.0,2,72.0,8,2,25.0,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
13,Lorient,2020-12-06,Visitante,D,0.0,2.0,Angers,52.0,2.0,12,74.8,11,3,27.3,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
14,Lorient,2020-12-13,Em casa,V,3.0,0.0,Nîmes,45.0,3.0,2,75.8,12,4,33.3,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
15,Lorient,2020-12-16,Visitante,D,0.0,2.0,Paris S-G,26.0,2.0,2,70.2,8,3,37.5,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
16,Lorient,2020-12-20,Em casa,D,0.0,3.0,Rennes,43.0,3.0,1,81.4,11,2,18.2,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
17,Lorient,2020-12-23,Visitante,E,2.0,2.0,Nice,58.0,4.0,10,86.6,23,5,21.7,20,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
18,Lorient,2021-01-06,Em casa,D,2.0,5.0,Monaco,42.0,7.0,5,79.3,12,5,41.7,40,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
19,Lorient,2021-01-09,Visitante,D,1.0,2.0,Bordeaux,52.0,3.0,3,82.6,13,4,30.8,25,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
20,Lorient,2021-01-27,Em casa,V,3.0,2.0,Dijon,46.0,5.0,9,71.9,14,7,50.0,29,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
21,Lorient,2021-02-24,Visitante,D,0.0,1.0,Nîmes,52.0,1.0,7,82.9,11,3,27.3,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
22,Lorient,2021-01-31,Em casa,V,3.0,2.0,Paris S-G,36.0,5.0,7,76.1,16,5,31.3,60,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
23,Lorient,2021-02-03,Visitante,E,1.0,1.0,Rennes,41.0,2.0,3,78.8,12,3,25.0,33,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
24,Lorient,2021-02-06,Em casa,V,1.0,0.0,Reims,40.0,1.0,2,74.7,9,3,33.3,33,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
25,Lorient,2021-02-14,Visitante,E,2.0,2.0,Monaco,30.0,4.0,1,72.8,4,1,25.0,100,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
26,Lorient,2021-02-21,Em casa,D,1.0,4.0,Lille,43.0,5.0,1,83.8,8,3,37.5,33,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
27,Lorient,2021-02-28,Em casa,V,2.0,1.0,Saint-Étienne,55.0,3.0,5,81.9,12,4,33.3,50,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
28,Lorient,2021-03-03,Visitante,E,1.0,1.0,Montpellier,46.0,2.0,3,82.2,13,5,38.5,0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d2c87802.png
1,Nîmes,2020-08-23,Em casa,V,4.0,0.0,Brest,44.0,4.0,4,75.4,11.0,5.0,45.5,80.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
2,Nîmes,2020-08-30,Visitante,D,1.0,2.0,Nantes,67.0,3.0,8,78.4,17.0,8.0,47.1,13.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
3,Nîmes,2020-09-13,Em casa,D,2.0,4.0,Rennes,45.0,6.0,8,73.4,17.0,9.0,52.9,22.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
4,Nîmes,2020-09-18,Visitante,E,0.0,0.0,Lyon,28.0,0.0,2,61.1,10.0,4.0,40.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
5,Nîmes,2020-09-27,Em casa,E,1.0,1.0,Lens,50.0,2.0,5,71.9,13.0,4.0,30.8,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
6,Nîmes,2020-10-04,Visitante,V,1.0,0.0,Montpellier,48.0,1.0,2,75.3,8.0,1.0,12.5,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
7,Nîmes,2020-10-16,Em casa,D,0.0,4.0,Paris S-G,26.0,4.0,1,64.8,5.0,2.0,40.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
8,Nîmes,2020-10-25,Visitante,D,0.0,2.0,Bordeaux,41.0,2.0,4,79.1,8.0,4.0,50.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
9,Nîmes,2020-11-01,Em casa,D,0.0,1.0,Metz,68.0,1.0,10,80.3,17.0,2.0,11.8,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
10,Nîmes,2020-11-08,Em casa,D,1.0,5.0,Angers,60.0,6.0,6,82.0,12.0,4.0,33.3,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
11,Nîmes,2020-11-22,Visitante,V,1.0,0.0,Reims,30.0,1.0,1,65.3,5.0,4.0,80.0,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
12,Nîmes,2020-11-29,Visitante,D,0.0,3.0,Monaco,33.0,3.0,3,68.6,6.0,2.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
13,Nîmes,2020-12-04,Em casa,D,0.0,2.0,Marseille,32.0,2.0,1,71.0,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
14,Nîmes,2020-12-13,Visitante,D,0.0,3.0,Lorient,55.0,3.0,3,76.2,6.0,2.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
15,Nîmes,2020-12-16,Em casa,D,0.0,2.0,Nice,45.0,2.0,4,79.9,14.0,3.0,21.4,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
16,Nîmes,2020-12-20,Visitante,E,2.0,2.0,Saint-Étienne,41.0,4.0,3,77.2,9.0,4.0,44.4,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
17,Nîmes,2020-12-23,Em casa,D,1.0,3.0,Dijon,46.0,4.0,7,76.5,8.0,1.0,12.5,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
18,Nîmes,2021-01-06,Visitante,D,0.0,5.0,Strasbourg,41.0,5.0,5,82.4,6.0,2.0,33.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
19,Nîmes,2021-01-09,Em casa,D,0.0,1.0,Lille,48.0,1.0,2,81.4,,,,,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
20,Nîmes,2021-01-16,Visitante,V,2.0,1.0,Marseille,37.0,3.0,3,76.0,8.0,5.0,62.5,40.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
21,Nîmes,2021-02-24,Em casa,V,1.0,0.0,Lorient,48.0,1.0,4,79.9,6.0,1.0,16.7,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
22,Nîmes,2021-01-31,Visitante,D,1.0,3.0,Angers,60.0,4.0,8,86.0,7.0,3.0,42.9,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
23,Nîmes,2021-02-03,Visitante,D,0.0,3.0,Paris S-G,34.0,3.0,7,81.6,19.0,6.0,31.6,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
24,Nîmes,2021-02-07,Em casa,D,3.0,4.0,Monaco,44.0,7.0,5,80.1,9.0,3.0,33.3,100.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
25,Nîmes,2021-02-14,Visitante,V,2.0,0.0,Dijon,51.0,2.0,0,73.6,8.0,4.0,50.0,50.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
26,Nîmes,2021-02-21,Em casa,V,2.0,0.0,Bordeaux,30.0,2.0,6,70.4,8.0,3.0,37.5,67.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
27,Nîmes,2021-02-28,Em casa,E,1.0,1.0,Nantes,62.0,2.0,1,79.3,8.0,4.0,50.0,25.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
28,Nîmes,2021-03-03,Visitante,D,1.0,2.0,Nice,46.0,3.0,6,81.1,21.0,7.0,33.3,14.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/1cbf5f9e.png
1,Nantes,2020-08-21,Visitante,E,0.0,0.0,Bordeaux,56.0,0.0,3,87.2,7.0,1.0,14.3,0.0,https://d2p3bygnnzw9w3.cloudfront.net/req/202103021/tlogo/fb/d7a486cd.png
