data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante
03/10/15,Sevilla,Barcelona,2,1,Vitória Mandante,0,0,D,12,28,5,9,7,9,16,16,5,3,0,0
04/10/15,Athletic Club,Valencia,3,1,Vitória Mandante,1,1,D,16,9,7,4,11,4,12,9,0,4,0,0
04/10/15,Atlético Madrid,Real Madrid,1,1,Empate,0,1,A,18,9,4,2,5,1,19,12,6,4,0,0
04/10/15,Levante,Villarreal,1,0,Vitória Mandante,0,0,D,15,3,5,2,8,2,15,17,4,3,0,1
04/10/15,Vallecano,Betis,0,2,Vitória Visitante,0,1,A,23,9,9,6,8,3,13,14,4,2,0,0
17/10/15,Barcelona,Vallecano,5,2,Vitória Mandante,2,1,H,14,22,9,8,7,10,8,15,1,2,0,0
17/10/15,Betis,Espanol,1,3,Vitória Visitante,0,1,A,21,13,6,4,4,3,18,21,2,4,0,0
17/10/15,Eibar,Sevilla,1,1,Empate,1,0,H,14,15,4,5,2,5,16,9,3,3,0,0
17/10/15,Real Madrid,Levante,3,0,Vitória Mandante,2,0,H,20,15,6,5,4,4,8,10,1,4,0,0
17/10/15,Valencia,Malaga,3,0,Vitória Mandante,2,0,H,6,10,3,3,6,8,18,21,3,3,0,0
18/10/15,Getafe,Las Palmas,4,0,Vitória Mandante,2,0,H,14,16,7,3,5,1,18,15,2,1,0,1
18/10/15,La Coruna,Athletic Club,2,2,Empate,0,1,A,16,7,3,2,4,6,8,18,2,2,0,0
18/10/15,Real Sociedad,Atlético Madrid,0,2,Vitória Visitante,0,1,A,11,7,1,3,5,2,14,11,4,5,2,0
18/10/15,Villarreal,Celta Vigo,1,2,Vitória Visitante,0,1,A,12,13,3,2,7,4,10,12,1,3,1,0
19/10/15,Sp Gijon,Granada,3,3,Empate,1,2,A,16,14,6,7,6,1,10,13,3,4,0,2
23/10/15,Vallecano,Espanol,3,0,Vitória Mandante,1,0,H,13,9,7,3,6,5,15,11,2,1,1,1
24/10/15,Celta Vigo,Real Madrid,1,3,Vitória Visitante,0,2,A,17,14,7,8,5,7,17,16,4,1,1,0
24/10/15,Granada,Betis,1,1,Empate,1,1,D,17,7,7,2,3,3,8,11,3,3,0,0
24/10/15,Malaga,La Coruna,2,0,Vitória Mandante,0,0,D,9,10,4,1,3,5,11,10,0,1,0,0
24/10/15,Sevilla,Getafe,5,0,Vitória Mandante,2,0,H,22,6,13,0,7,3,18,15,1,1,0,1
25/10/15,Atlético Madrid,Valencia,2,1,Vitória Mandante,2,0,H,16,6,8,1,9,2,26,10,4,4,0,0
25/10/15,Barcelona,Eibar,3,1,Vitória Mandante,1,1,D,14,7,5,5,6,2,14,18,3,5,1,0
25/10/15,Las Palmas,Villarreal,0,0,Empate,0,0,D,6,5,2,0,6,6,12,14,1,2,0,0
25/10/15,Levante,Real Sociedad,0,4,Vitória Visitante,0,2,A,13,13,3,6,10,3,24,15,4,3,1,0
26/10/15,Athletic Club,Sp Gijon,3,0,Vitória Mandante,2,0,H,20,6,6,0,9,3,8,15,1,3,0,0
30/10/15,La Coruna,Atlético Madrid,1,1,Empate,0,1,A,7,12,3,3,1,5,4,9,2,0,0,0
31/10/15,Getafe,Barcelona,0,2,Vitória Visitante,0,1,A,6,14,0,6,3,5,10,3,3,0,0,0
31/10/15,Real Madrid,Las Palmas,3,1,Vitória Mandante,3,1,H,17,8,11,5,6,3,12,9,0,3,0,0
31/10/15,Real Sociedad,Celta Vigo,2,3,Vitória Visitante,2,1,H,20,16,5,8,8,7,9,12,2,5,0,0
31/10/15,Valencia,Levante,3,0,Vitória Mandante,0,0,D,13,10,6,5,5,5,19,21,2,3,0,0
31/10/15,Villarreal,Sevilla,2,1,Vitória Mandante,1,0,H,11,6,5,3,7,5,17,14,5,3,0,0
01/11/15,Betis,Athletic Club,1,3,Vitória Visitante,0,2,A,11,23,3,9,7,9,9,13,2,4,0,0
01/11/15,Eibar,Vallecano,1,0,Vitória Mandante,1,0,H,12,6,1,2,2,6,17,11,2,3,0,0
01/11/15,Espanol,Granada,1,1,Empate,0,0,D,10,9,4,5,5,6,16,19,1,6,1,0
01/11/15,Sp Gijon,Malaga,1,0,Vitória Mandante,1,0,H,8,13,6,5,7,5,11,8,1,3,0,0
06/11/15,Las Palmas,Real Sociedad,2,0,Vitória Mandante,1,0,H,8,11,4,6,0,8,17,14,1,4,0,0
07/11/15,Celta Vigo,Valencia,1,5,Vitória Visitante,1,2,A,17,9,3,5,15,5,16,27,1,3,0,0
07/11/15,Eibar,Getafe,3,1,Vitória Mandante,2,1,H,16,10,7,4,5,7,13,9,3,1,0,1
07/11/15,Levante,La Coruna,1,1,Empate,0,1,A,15,9,5,5,9,5,13,10,4,2,0,0
07/11/15,Malaga,Betis,0,1,Vitória Visitante,0,0,D,12,7,5,2,6,3,16,12,2,5,0,0
07/11/15,Vallecano,Granada,2,1,Vitória Mandante,2,0,H,7,8,2,2,4,1,15,14,2,3,1,0
08/11/15,Athletic Club,Espanol,2,1,Vitória Mandante,1,0,H,8,5,2,1,4,5,17,25,2,6,0,0
08/11/15,Atlético Madrid,Sp Gijon,1,0,Vitória Mandante,0,0,D,15,9,3,2,5,1,14,15,4,3,0,0
08/11/15,Barcelona,Villarreal,3,0,Vitória Mandante,0,0,D,20,5,9,2,7,2,12,19,5,3,0,0
08/11/15,Sevilla,Real Madrid,3,2,Vitória Mandante,1,1,D,14,28,5,10,4,6,13,11,1,1,0,0
21/11/15,Espanol,Malaga,2,0,Vitória Mandante,2,0,H,7,14,3,5,3,8,20,16,3,2,0,0
21/11/15,La Coruna,Celta Vigo,2,0,Vitória Mandante,1,0,H,5,6,2,4,2,10,16,13,6,3,0,0
21/11/15,Real Madrid,Barcelona,0,4,Vitória Visitante,0,2,A,13,18,7,7,10,4,13,10,3,2,1,0
21/11/15,Real Sociedad,Sevilla,2,0,Vitória Mandante,0,0,D,14,12,7,5,7,5,6,14,2,1,0,0
21/11/15,Valencia,Las Palmas,1,1,Empate,1,0,H,9,18,3,7,1,8,22,12,3,3,0,0
22/11/15,Betis,Atlético Madrid,0,1,Vitória Visitante,0,1,A,6,11,3,4,2,6,12,8,1,4,0,0
22/11/15,Granada,Athletic Club,2,0,Vitória Mandante,1,0,H,8,11,1,6,2,7,21,15,6,3,0,0
22/11/15,Sp Gijon,Levante,0,3,Vitória Visitante,0,3,A,13,13,2,6,5,3,15,15,4,5,0,0
22/11/15,Villarreal,Eibar,1,1,Empate,0,1,A,12,17,5,7,12,6,8,13,3,2,0,1
23/11/15,Getafe,Vallecano,1,1,Empate,0,0,D,15,8,8,4,5,7,20,15,5,4,0,0
27/11/15,Levante,Betis,0,1,Vitória Visitante,0,1,A,14,11,1,5,7,4,12,15,6,4,1,1
28/11/15,Atlético Madrid,Espanol,1,0,Vitória Mandante,1,0,H,21,5,6,0,6,2,16,26,0,4,0,0
28/11/15,Barcelona,Real Sociedad,4,0,Vitória Mandante,2,0,H,11,10,6,2,6,4,11,14,0,5,0,0
28/11/15,Celta Vigo,Sp Gijon,2,1,Vitória Mandante,1,0,H,6,9,4,2,3,5,14,9,3,0,0,0
28/11/15,Las Palmas,La Coruna,0,2,Vitória Visitante,0,1,A,8,10,5,5,6,4,14,13,4,3,0,0
28/11/15,Malaga,Granada,2,2,Empate,1,0,H,12,11,7,4,7,4,15,20,2,6,1,0
29/11/15,Eibar,Real Madrid,0,2,Vitória Visitante,0,1,A,8,17,3,6,6,5,20,7,3,4,0,0
29/11/15,Getafe,Villarreal,2,0,Vitória Mandante,1,0,H,11,7,5,0,6,6,11,15,4,2,0,0
29/11/15,Sevilla,Valencia,1,0,Vitória Mandante,0,0,D,15,0,5,0,17,0,26,20,3,2,0,2
29/11/15,Vallecano,Athletic Club,0,3,Vitória Visitante,0,2,A,15,10,3,4,6,2,16,14,4,0,0,1
05/12/15,Betis,Celta Vigo,1,1,Empate,0,1,A,27,5,6,1,8,0,9,16,5,5,0,1
05/12/15,Granada,Atlético Madrid,0,2,Vitória Visitante,0,1,A,18,11,3,4,6,8,7,8,2,1,0,0
05/12/15,La Coruna,Sevilla,1,1,Empate,1,0,H,8,8,4,2,6,2,10,9,2,3,0,0
05/12/15,Real Madrid,Getafe,4,1,Vitória Mandante,4,0,H,16,7,8,3,3,4,9,12,1,0,0,0
05/12/15,Valencia,Barcelona,1,1,Empate,0,0,D,10,16,3,5,0,6,13,15,3,1,0,0
06/12/15,Athletic Club,Malaga,0,0,Empate,0,0,D,11,7,2,2,6,1,7,21,2,3,1,0
06/12/15,Real Sociedad,Eibar,2,1,Vitória Mandante,1,1,D,10,5,7,1,4,3,12,16,3,3,0,0
06/12/15,Sp Gijon,Las Palmas,3,1,Vitória Mandante,1,1,D,21,12,9,7,8,4,9,10,2,1,0,1
06/12/15,Villarreal,Vallecano,2,1,Vitória Mandante,0,1,A,14,8,5,4,5,4,16,14,1,4,0,0
07/12/15,Espanol,Levante,1,1,Empate,0,1,A,9,12,1,5,2,6,13,14,4,5,0,0
11/12/15,Getafe,Real Sociedad,1,1,Empate,0,0,D,9,10,5,6,5,5,15,12,3,3,0,0
12/12/15,Barcelona,La Coruna,2,2,Empate,1,0,H,17,13,7,4,6,2,4,11,0,2,0,0
12/12/15,Celta Vigo,Espanol,1,0,Vitória Mandante,1,0,H,16,6,3,2,4,9,13,23,3,2,1,0
12/12/15,Las Palmas,Betis,1,0,Vitória Mandante,0,0,D,16,8,4,2,2,2,10,9,3,0,0,0
12/12/15,Levante,Granada,1,2,Vitória Visitante,0,0,D,7,8,5,3,2,1,25,27,2,2,0,0
12/12/15,Sevilla,Sp Gijon,2,0,Vitória Mandante,0,0,D,18,4,7,1,3,1,13,10,3,2,0,1
13/12/15,Atlético Madrid,Athletic Club,2,1,Vitória Mandante,1,1,D,8,10,4,5,3,6,13,10,1,1,0,0
13/12/15,Eibar,Valencia,1,1,Empate,1,0,H,14,6,5,1,9,2,20,14,4,4,1,1
13/12/15,Vallecano,Malaga,1,2,Vitória Visitante,1,0,H,13,15,3,5,6,7,13,17,1,2,0,0
13/12/15,Villarreal,Real Madrid,1,0,Vitória Mandante,1,0,H,7,20,3,1,3,9,11,9,2,2,0,0
19/12/15,Betis,Sevilla,0,0,Empate,0,0,D,12,8,0,2,8,8,23,19,7,5,0,0
19/12/15,Espanol,Las Palmas,1,0,Vitória Mandante,0,0,D,12,9,2,4,7,5,29,21,4,4,0,0
19/12/15,La Coruna,Eibar,2,0,Vitória Mandante,1,0,H,13,13,3,1,9,8,10,11,0,2,1,0
19/12/15,Valencia,Getafe,2,2,Empate,2,2,D,12,9,7,3,5,1,13,20,2,6,0,0
20/12/15,Athletic Club,Levante,2,0,Vitória Mandante,0,0,D,18,6,7,1,10,3,15,17,0,5,0,0
20/12/15,Granada,Celta Vigo,0,2,Vitória Visitante,0,2,A,11,10,1,4,9,3,17,11,4,2,0,0
20/12/15,Malaga,Atlético Madrid,1,0,Vitória Mandante,0,0,D,17,6,4,3,4,1,9,13,3,4,0,1
20/12/15,Real Madrid,Vallecano,10,2,Vitória Mandante,4,2,H,30,9,15,4,10,4,12,12,1,2,0,2
20/12/15,Real Sociedad,Villarreal,0,2,Vitória Visitante,0,1,A,16,7,2,5,9,1,12,21,2,1,0,0
30/12/15,Barcelona,Betis,4,0,Vitória Mandante,2,0,H,16,11,7,4,2,3,16,20,1,3,0,0
30/12/15,Celta Vigo,Athletic Club,0,1,Vitória Visitante,0,0,D,7,13,3,5,3,3,11,11,3,4,0,0
30/12/15,Eibar,Sp Gijon,2,0,Vitória Mandante,0,0,D,16,6,5,0,5,7,16,17,3,3,0,0
30/12/15,Getafe,La Coruna,0,0,Empate,0,0,D,15,10,5,3,9,2,9,8,3,1,0,0
30/12/15,Las Palmas,Granada,4,1,Vitória Mandante,1,0,H,7,11,4,4,4,4,5,21,2,5,0,1
30/12/15,Levante,Malaga,0,1,Vitória Visitante,0,0,D,7,9,1,5,6,5,20,12,7,5,0,0
30/12/15,Real Madrid,Real Sociedad,3,1,Vitória Mandante,1,0,H,23,13,13,2,13,2,12,9,1,4,0,0
30/12/15,Sevilla,Espanol,2,0,Vitória Mandante,2,0,H,15,12,10,1,6,6,15,16,3,3,0,0
30/12/15,Vallecano,Atlético Madrid,0,2,Vitória Visitante,0,0,D,10,17,3,6,3,8,12,15,3,3,0,0
31/12/15,Villarreal,Valencia,1,0,Vitória Mandante,0,0,D,9,6,3,2,3,6,21,19,1,3,0,0
02/01/16,Atlético Madrid,Levante,1,0,Vitória Mandante,0,0,D,16,9,2,1,13,1,12,14,0,4,0,0
02/01/16,Espanol,Barcelona,0,0,Empate,0,0,D,4,10,1,2,6,10,22,10,5,3,0,0
02/01/16,Malaga,Celta Vigo,2,0,Vitória Mandante,2,0,H,14,8,4,1,5,2,22,11,4,2,0,1
03/01/16,Athletic Club,Las Palmas,2,2,Empate,1,0,H,16,11,5,5,5,5,24,13,3,4,0,0
03/01/16,Betis,Eibar,0,4,Vitória Visitante,0,2,A,9,6,5,5,6,2,16,14,4,3,0,0
03/01/16,Granada,Sevilla,2,1,Vitória Mandante,2,1,H,9,14,4,7,2,9,17,13,2,2,0,1
03/01/16,La Coruna,Villarreal,1,2,Vitória Visitante,0,1,A,11,6,4,4,9,3,13,11,3,3,0,0
03/01/16,Valencia,Real Madrid,2,2,Empate,1,1,D,11,17,4,4,4,7,18,17,1,1,0,1
03/01/16,Vallecano,Real Sociedad,2,2,Empate,1,1,D,12,15,5,7,7,7,15,11,3,3,0,0
04/01/16,Sp Gijon,Getafe,1,2,Vitória Visitante,1,0,H,17,11,4,2,4,2,13,14,3,3,0,0
09/01/16,Barcelona,Granada,4,0,Vitória Mandante,2,0,H,17,8,8,4,7,0,14,19,1,4,0,0
09/01/16,Getafe,Betis,1,0,Vitória Mandante,0,0,D,8,11,3,2,8,4,19,11,1,3,0,0
09/01/16,Levante,Vallecano,2,1,Vitória Mandante,0,0,D,10,10,4,4,5,5,16,15,5,1,0,0
09/01/16,Real Madrid,La Coruna,5,0,Vitória Mandante,2,0,H,23,18,9,4,5,9,9,8,0,3,0,0
09/01/16,Sevilla,Athletic Club,2,0,Vitória Mandante,1,0,H,4,11,4,3,6,8,14,13,2,3,0,0
10/01/16,Celta Vigo,Atlético Madrid,0,2,Vitória Visitante,0,0,D,6,10,1,3,4,4,14,14,2,1,0,0
10/01/16,Eibar,Espanol,2,1,Vitória Mandante,1,1,D,20,7,6,4,8,2,13,15,3,2,0,0
10/01/16,Las Palmas,Malaga,1,1,Empate,0,0,D,5,11,3,3,2,5,21,11,5,4,0,0
10/01/16,Real Sociedad,Valencia,2,0,Vitória Mandante,0,0,D,24,10,7,3,5,6,16,13,3,4,0,0
10/01/16,Villarreal,Sp Gijon,2,0,Vitória Mandante,1,0,H,7,12,4,2,3,9,10,12,4,2,0,0
16/01/16,Celta Vigo,Levante,4,3,Vitória Mandante,2,0,H,14,17,6,7,6,2,14,16,1,4,0,0
16/01/16,Sevilla,Malaga,2,1,Vitória Mandante,2,0,H,8,14,4,3,6,4,21,21,2,2,1,1
16/01/16,Real Sociedad,La Coruna,1,1,Empate,0,1,A,16,7,6,4,9,4,9,11,1,3,0,0
16/01/16,Villarreal,Betis,0,0,Empate,0,0,D,9,15,2,2,7,11,12,11,2,1,0,0
17/01/16,Barcelona,Athletic Club,6,0,Vitória Mandante,2,0,H,20,9,8,3,6,2,6,7,2,2,0,1
17/01/16,Getafe,Espanol,3,1,Vitória Mandante,2,1,H,18,13,4,6,3,7,12,13,2,2,0,0
17/01/16,Las Palmas,Atlético Madrid,0,3,Vitória Visitante,0,1,A,11,11,3,5,3,4,7,21,0,2,0,0
17/01/16,Real Madrid,Sp Gijon,5,1,Vitória Mandante,5,0,H,17,9,10,2,4,4,10,15,1,1,0,0
17/01/16,Valencia,Vallecano,2,2,Empate,0,1,A,13,18,5,8,7,9,17,20,1,3,0,0
18/01/16,Eibar,Granada,5,1,Vitória Mandante,2,0,H,12,4,7,1,3,2,11,17,1,4,0,0
22/01/16,Sp Gijon,Real Sociedad,5,1,Vitória Mandante,3,1,H,11,9,7,3,6,2,13,12,2,2,0,0
23/01/16,Espanol,Villarreal,2,2,Empate,2,1,H,11,14,5,5,3,9,12,15,3,1,1,0
23/01/16,Granada,Getafe,3,2,Vitória Mandante,2,0,H,20,9,9,2,5,3,12,16,3,3,0,0
23/01/16,Malaga,Barcelona,1,2,Vitória Visitante,1,1,D,15,12,9,6,4,3,16,9,3,3,0,0
23/01/16,Vallecano,Celta Vigo,3,0,Vitória Mandante,3,0,H,26,3,10,1,7,1,20,13,3,5,0,0
24/01/16,Athletic Club,Eibar,5,2,Vitória Mandante,3,1,H,10,9,5,2,7,2,13,14,2,2,0,0
24/01/16,Atlético Madrid,Sevilla,0,0,Empate,0,0,D,21,7,3,1,8,5,13,13,4,3,0,1
24/01/16,Betis,Real Madrid,1,1,Empate,1,0,H,4,18,2,8,1,9,17,13,3,2,0,0
24/01/16,La Coruna,Valencia,1,1,Empate,1,0,H,10,10,2,3,8,6,13,9,3,3,0,0
25/01/16,Levante,Las Palmas,3,2,Vitória Mandante,1,0,H,12,13,8,4,2,4,22,11,2,4,1,0
30/01/16,Barcelona,Atlético Madrid,2,1,Vitória Mandante,2,1,H,10,7,4,4,8,6,7,18,0,3,0,2
30/01/16,Eibar,Malaga,1,2,Vitória Visitante,0,1,A,11,7,3,4,1,2,9,15,1,3,0,0
30/01/16,Getafe,Athletic Club,0,1,Vitória Visitante,0,1,A,11,13,3,3,7,5,13,18,2,5,1,0
30/01/16,Real Sociedad,Betis,2,1,Vitória Mandante,2,0,H,11,8,4,1,3,4,13,9,1,4,0,0
30/01/16,Villarreal,Granada,1,0,Vitória Mandante,0,0,D,12,7,6,2,8,0,10,11,4,3,0,0
31/01/16,Las Palmas,Celta Vigo,2,1,Vitória Mandante,1,1,D,13,5,5,2,7,3,13,18,6,2,0,1
31/01/16,Real Madrid,Espanol,6,0,Vitória Mandante,4,0,H,18,15,7,5,3,1,20,20,1,5,0,0
31/01/16,Sevilla,Levante,3,1,Vitória Mandante,1,0,H,14,22,8,4,5,9,8,8,1,1,0,0
31/01/16,Valencia,Sp Gijon,0,1,Vitória Visitante,0,0,D,16,7,3,3,6,3,15,21,0,2,0,0
01/02/16,La Coruna,Vallecano,2,2,Empate,1,2,A,17,7,5,3,5,4,6,15,0,0,0,0
05/02/16,Malaga,Getafe,3,0,Vitória Mandante,3,0,H,8,6,4,2,4,6,10,10,3,3,0,0
06/02/16,Athletic Club,Villarreal,0,0,Empate,0,0,D,10,2,1,2,5,3,19,20,4,4,1,1
06/02/16,Atlético Madrid,Eibar,3,1,Vitória Mandante,0,0,D,13,6,4,2,5,2,15,18,2,3,0,0
06/02/16,Sp Gijon,La Coruna,1,1,Empate,1,1,D,11,5,2,4,4,3,10,13,2,2,0,0
06/02/16,Vallecano,Las Palmas,2,0,Vitória Mandante,1,0,H,18,9,8,4,5,5,16,15,3,1,0,0
07/02/16,Betis,Valencia,1,0,Vitória Mandante,0,0,D,6,7,2,2,4,5,17,19,4,5,0,1
07/02/16,Celta Vigo,Sevilla,1,1,Empate,0,1,A,25,9,5,2,10,5,15,16,3,3,0,1
07/02/16,Granada,Real Madrid,1,2,Vitória Visitante,0,1,A,14,14,2,4,3,6,20,8,3,2,0,0
07/02/16,Levante,Barcelona,0,2,Vitória Visitante,0,1,A,11,11,3,4,2,5,15,10,4,3,0,0
08/02/16,Espanol,Real Sociedad,0,5,Vitória Visitante,0,2,A,5,12,1,6,4,5,13,11,1,2,0,0
12/02/16,Sp Gijon,Vallecano,2,2,Empate,2,1,H,11,15,5,4,3,7,14,12,3,4,0,0
13/02/16,La Coruna,Betis,2,2,Empate,1,2,A,25,4,11,2,11,0,14,13,1,0,0,0
13/02/16,Real Madrid,Athletic Club,4,2,Vitória Mandante,3,1,H,19,10,9,3,5,2,6,8,1,2,1,0
13/02/16,Valencia,Espanol,2,1,Vitória Mandante,0,0,D,17,19,4,6,9,9,8,19,1,3,0,0
13/02/16,Villarreal,Malaga,1,0,Vitória Mandante,1,0,H,12,7,5,2,5,1,13,15,2,1,0,0
14/02/16,Barcelona,Celta Vigo,6,1,Vitória Mandante,1,1,D,19,10,11,4,1,1,10,16,0,4,0,0
14/02/16,Eibar,Levante,2,0,Vitória Mandante,1,0,H,15,8,6,3,8,2,15,12,3,2,0,0
14/02/16,Getafe,Atlético Madrid,0,1,Vitória Visitante,0,1,A,11,6,0,3,5,4,9,9,2,3,0,0
14/02/16,Sevilla,Las Palmas,2,0,Vitória Mandante,0,0,D,9,11,5,3,8,3,15,11,1,3,0,0
14/02/16,Real Sociedad,Granada,3,0,Vitória Mandante,2,0,H,12,15,6,2,7,13,9,18,1,2,0,0
17/02/16,Sp Gijon,Barcelona,1,3,Vitória Visitante,1,2,A,6,17,2,8,1,4,11,7,2,1,0,0
19/02/16,Levante,Getafe,3,0,Vitória Mandante,2,0,H,12,14,6,6,6,8,12,13,2,2,0,0
20/02/16,Betis,Sp Gijon,1,1,Empate,0,0,D,17,4,6,3,10,4,15,25,2,3,0,0
20/02/16,Celta Vigo,Eibar,3,2,Vitória Mandante,2,0,H,14,7,9,3,6,1,6,25,3,2,0,0
20/02/16,Espanol,La Coruna,1,0,Vitória Mandante,0,0,D,16,17,9,3,7,4,19,4,3,1,0,0
20/02/16,Las Palmas,Barcelona,1,2,Vitória Visitante,1,2,A,16,13,3,8,3,6,10,13,1,2,0,0
21/02/16,Athletic Club,Real Sociedad,0,1,Vitória Visitante,0,1,A,9,9,2,4,9,3,21,16,7,6,0,0
21/02/16,Atlético Madrid,Villarreal,0,0,Empate,0,0,D,12,5,3,0,10,2,11,13,2,2,0,0
21/02/16,Granada,Valencia,1,2,Vitória Visitante,0,0,D,15,10,4,6,6,3,18,18,2,3,0,0
21/02/16,Malaga,Real Madrid,1,1,Empate,0,1,A,11,14,5,7,6,6,14,12,5,2,0,0
21/02/16,Vallecano,Sevilla,2,2,Empate,1,2,A,13,14,4,7,3,17,14,23,6,2,0,0
26/02/16,Eibar,Las Palmas,0,1,Vitória Visitante,0,1,A,10,12,4,4,6,6,16,9,4,1,0,0
27/02/16,Betis,Vallecano,2,2,Empate,2,0,H,20,11,4,4,8,8,16,15,2,3,0,0
27/02/16,Getafe,Celta Vigo,0,1,Vitória Visitante,0,0,D,14,9,2,3,4,5,11,14,3,4,0,0
27/02/16,Real Madrid,Atlético Madrid,0,1,Vitória Visitante,0,0,D,15,9,3,5,2,5,15,13,3,4,0,0
27/02/16,Real Sociedad,Malaga,1,1,Empate,0,0,D,11,8,3,3,8,3,17,14,4,5,0,0
27/02/16,Sp Gijon,Espanol,2,4,Vitória Visitante,1,1,D,13,12,5,7,5,2,14,14,5,2,1,0
28/02/16,Barcelona,Sevilla,2,1,Vitória Mandante,1,1,D,17,11,8,4,6,7,13,10,3,2,0,0
28/02/16,La Coruna,Granada,0,1,Vitória Visitante,0,1,A,13,10,2,3,6,6,12,12,2,3,1,0
28/02/16,Valencia,Athletic Club,0,3,Vitória Visitante,0,0,D,9,13,3,4,7,7,9,13,2,0,0,0
28/02/16,Villarreal,Levante,3,0,Vitória Mandante,2,0,H,9,7,3,1,3,4,15,12,0,2,0,1
01/03/16,Atlético Madrid,Real Sociedad,3,0,Vitória Mandante,1,0,H,12,7,5,1,8,1,19,10,1,2,0,0
01/03/16,Las Palmas,Getafe,4,0,Vitória Mandante,2,0,H,11,10,5,2,2,6,20,12,5,2,0,1
02/03/16,Athletic Club,La Coruna,4,1,Vitória Mandante,2,0,H,12,7,6,4,1,2,5,14,1,3,0,0
02/03/16,Celta Vigo,Villarreal,0,0,Empate,0,0,D,11,6,4,3,2,1,9,2,2,5,0,0
02/03/16,Levante,Real Madrid,1,3,Vitória Visitante,1,2,A,11,21,4,8,3,10,12,11,2,1,0,0
02/03/16,Malaga,Valencia,1,2,Vitória Visitante,1,1,D,10,11,1,2,4,5,19,16,6,5,0,0
02/03/16,Sevilla,Eibar,1,0,Vitória Mandante,1,0,H,14,11,4,6,12,6,12,13,1,2,0,1
03/03/16,Espanol,Betis,0,3,Vitória Visitante,0,2,A,16,9,3,6,5,0,20,13,4,2,0,0
03/03/16,Granada,Sp Gijon,2,0,Vitória Mandante,0,0,D,13,4,8,0,4,1,24,13,7,3,0,1
03/03/16,Vallecano,Barcelona,1,5,Vitória Visitante,0,2,A,8,20,4,8,3,5,17,9,0,2,2,0
05/03/16,Getafe,Sevilla,1,1,Empate,0,0,D,13,7,3,4,10,9,12,14,5,2,0,0
05/03/16,La Coruna,Malaga,3,3,Empate,1,1,D,14,5,7,2,10,4,11,13,4,2,0,1
05/03/16,Real Madrid,Celta Vigo,7,1,Vitória Mandante,1,0,H,20,8,12,3,10,5,13,12,2,3,0,0
05/03/16,Villarreal,Las Palmas,0,1,Vitória Visitante,0,1,A,13,10,2,3,6,2,9,8,1,2,0,0
06/03/16,Betis,Granada,2,0,Vitória Mandante,0,0,D,10,10,4,4,6,4,9,19,3,7,1,1
06/03/16,Eibar,Barcelona,0,4,Vitória Visitante,0,2,A,7,9,0,7,6,2,18,10,3,2,0,0
06/03/16,Real Sociedad,Levante,1,1,Empate,1,1,D,15,10,3,3,10,3,12,16,3,3,0,0
06/03/16,Sp Gijon,Athletic Club,0,2,Vitória Visitante,0,1,A,5,10,1,6,3,0,17,14,1,1,0,1
06/03/16,Valencia,Atlético Madrid,1,3,Vitória Visitante,1,1,D,10,21,3,5,6,7,13,11,1,1,1,0
07/03/16,Espanol,Vallecano,2,1,Vitória Mandante,1,0,H,9,7,8,1,8,3,16,15,3,4,1,0
11/03/16,Malaga,Sp Gijon,1,0,Vitória Mandante,1,0,H,13,9,3,4,3,4,8,13,2,4,0,0
12/03/16,Atlético Madrid,La Coruna,3,0,Vitória Mandante,1,0,H,15,6,7,2,10,1,12,8,1,1,0,0
12/03/16,Barcelona,Getafe,6,0,Vitória Mandante,4,0,H,16,6,9,1,5,3,7,13,0,3,0,0
12/03/16,Celta Vigo,Real Sociedad,1,0,Vitória Mandante,1,0,H,7,15,1,6,5,3,21,9,3,2,0,0
12/03/16,Vallecano,Eibar,1,1,Empate,1,1,D,12,7,3,1,8,0,17,18,5,1,0,1
13/03/16,Athletic Club,Betis,3,1,Vitória Mandante,2,0,H,18,3,9,1,5,6,12,9,1,0,0,0
13/03/16,Las Palmas,Real Madrid,1,2,Vitória Visitante,0,1,A,15,12,6,4,6,5,10,13,4,3,0,1
13/03/16,Levante,Valencia,1,0,Vitória Mandante,0,0,D,13,6,6,1,8,0,16,16,2,4,0,0
13/03/16,Sevilla,Villarreal,4,2,Vitória Mandante,1,2,A,14,13,4,6,5,8,10,12,1,1,1,0
14/03/16,Granada,Espanol,1,1,Empate,1,0,H,8,10,1,2,2,8,12,20,5,3,1,0
18/03/16,Getafe,Eibar,1,1,Empate,1,0,H,8,20,4,6,3,3,12,12,1,2,0,0
19/03/16,Betis,Malaga,0,1,Vitória Visitante,0,0,D,16,13,5,5,5,7,15,9,3,2,0,0
19/03/16,Granada,Vallecano,2,2,Empate,1,1,D,11,22,2,6,6,12,8,9,1,5,1,0
19/03/16,La Coruna,Levante,2,1,Vitória Mandante,1,0,H,15,7,6,1,2,1,8,12,2,3,0,0
19/03/16,Real Sociedad,Las Palmas,0,1,Vitória Visitante,0,1,A,13,12,3,7,11,5,16,17,4,5,0,0
