data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
30/10/2019,Real Madrid,Leganes,5,0,H,3,0,H,22,5,11,3,8,3,12,12,1,5,0,0,11,5,1,5,6
31/10/2019,Eibar,Villarreal,2,1,H,0,0,D,25,9,8,2,8,3,11,12,0,3,0,0,11,3,0,3,3
31/10/2019,Mallorca,Osasuna,2,2,D,1,0,H,11,12,3,4,5,3,9,10,1,5,0,0,8,4,1,5,6
31/10/2019,Getafe,Granada,3,1,H,2,0,H,8,10,3,2,2,3,22,11,5,5,0,0,5,4,5,5,10
02/11/2019,Espanol,Valencia,1,2,A,1,0,H,13,11,4,4,5,5,20,14,0,1,0,0,10,3,0,1,1
02/11/2019,Levante,Barcelona,3,1,H,0,1,A,9,9,3,6,2,3,9,13,1,6,0,0,5,4,1,6,7
02/11/2019,Sevilla,Ath Madrid,1,1,D,1,0,H,11,14,4,5,6,3,13,16,4,3,0,0,9,2,4,3,7
02/11/2019,Real Madrid,Betis,0,0,D,0,0,D,22,13,7,3,9,4,11,17,2,4,0,0,13,0,2,4,6
03/11/2019,Valladolid,Mallorca,3,0,H,1,0,H,12,14,6,1,2,6,15,20,5,4,0,0,8,3,5,4,9
03/11/2019,Villarreal,Ath Bilbao,0,0,D,0,0,D,11,12,7,2,8,10,10,8,2,0,0,0,18,0,2,0,2
03/11/2019,Osasuna,Alaves,4,2,H,3,1,H,19,11,6,3,5,1,13,17,4,2,0,0,6,6,4,2,6
03/11/2019,Celta,Getafe,0,1,A,0,1,A,6,9,2,5,4,4,6,19,3,3,0,0,8,1,3,3,6
03/11/2019,Leganes,Eibar,1,2,A,1,1,D,12,7,5,4,4,2,16,20,5,2,0,0,6,3,5,2,7
03/11/2019,Granada,Sociedad,1,2,A,1,1,D,5,9,3,5,4,5,15,19,0,2,0,0,9,3,0,2,2
