data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
2021-06-03,Eupen,OH Leuven,3,3,Empate,2,2,D,10,13,7,8,2,6,21,9,4,2,0,0,8,6,4,2,6
2021-06-03,Antwerp,Kortrijk,4,2,Vitória Mandante,1,0,H,9,18,7,8,5,9,11,15,1,1,1,0,14,6,2,1,3
2021-06-03,Waasland-Bev,Beerschot,1,2,Vitória Visitante,1,1,D,18,7,6,2,9,1,13,17,2,2,0,0,10,3,2,2,4
2021-06-02,Standard Liège,OH Leuven,1,1,Empate,0,0,D,13,10,4,3,7,1,11,13,3,1,1,0,8,2,4,1,5
2021-06-02,Waasland-Bev,Club Brugge,0,2,Vitória Visitante,0,1,A,6,22,0,10,3,5,16,9,2,0,0,0,8,2,2,0,2
2021-06-02,Cercle Brugge,Mechelen,0,1,Vitória Visitante,0,0,D,9,13,3,3,7,10,13,11,2,1,0,0,17,1,2,1,3
2021-06-02,Oostende,Sint-Truiden,3,1,Vitória Mandante,1,0,H,13,5,4,2,7,5,8,14,0,1,0,0,12,4,0,1,1
2021-06-01,Eupen,Genk,1,4,Vitória Visitante,1,2,A,20,9,3,4,6,1,15,10,3,1,0,0,7,5,3,1,4
2021-05-04,OH Leuven,Genk,2,3,Vitória Visitante,0,1,A,10,21,7,8,7,7,8,12,1,0,0,0,14,5,1,0,1
2021-05-04,Antwerp,Anderlecht,1,4,Vitória Visitante,0,0,D,9,14,4,8,1,7,11,11,0,1,0,0,8,5,0,1,1
2021-05-04,Zulte Waregem,Eupen,2,1,Vitória Mandante,0,1,A,24,21,10,8,7,8,9,15,1,3,0,1,15,3,1,4,5
2021-05-03,Charleroi,Sint-Truiden,0,0,Empate,0,0,D,18,5,4,4,4,1,9,11,1,2,0,0,5,0,1,2,3
2021-05-02,Excel Mouscron,Kortrijk,0,3,Vitória Visitante,0,2,A,10,13,3,5,4,4,14,8,2,1,1,0,8,3,3,1,4
2021-04-18,Zulte Waregem,Gent,2,7,Vitória Visitante,0,3,A,6,14,4,7,4,3,10,10,2,1,0,0,7,9,2,1,3
