data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
2021-01-24,Famalicão,Vitória,0,1,Vitória Visitante,0,1,A,11,9,5,3,7,4,17,17,2,4,0,0,11,1,2,4,6
2021-01-24,Marítimo,Paços,0,3,Vitória Visitante,0,1,A,13,11,4,5,5,2,15,27,2,3,0,0,7,3,2,3,5
2021-01-21,Vitória,Nacional,3,1,Vitória Mandante,1,1,D,10,12,4,5,3,3,25,8,3,2,0,0,6,4,3,2,5
2021-01-18,Portimonense,Belenenses,1,0,Vitória Mandante,1,0,H,15,7,7,2,7,2,19,15,3,3,0,1,9,1,3,4,7
2021-01-17,Santa Clara,Famalicão,1,2,Vitória Visitante,0,0,D,11,9,2,4,1,4,16,23,5,4,0,0,5,3,5,4,9
2021-01-17,Nacional,Moreirense,0,1,Vitória Visitante,0,0,D,18,15,3,4,5,6,11,19,4,5,0,0,11,1,4,5,9
2021-01-17,Gil Vicente FC,Marítimo,0,1,Vitória Visitante,0,0,D,14,16,3,1,3,4,19,16,1,5,0,0,7,1,1,5,6
2021-01-16,Paços,Braga,2,0,Vitória Mandante,0,0,D,8,12,4,4,2,4,14,20,1,2,0,0,6,2,1,2,3
2021-01-16,Tondela,Boavista,3,1,Vitória Mandante,1,0,H,18,8,7,2,7,5,16,7,1,0,0,2,12,4,1,2,3
2021-01-15,Sporting CP,Rio Ave,1,1,Empate,1,0,H,14,6,4,1,5,2,18,17,3,6,0,0,7,2,3,6,9
2021-01-15,Porto,Benfica,1,1,Empate,1,1,D,9,12,4,4,1,3,17,26,4,4,1,0,4,2,5,4,9
2021-01-03,Benfica,Rio Ave,2,0,Vitória Mandante,0,0,D,17,11,6,5,6,6,17,10,1,0,0,0,12,2,1,0,1
2021-01-03,Moreirense,Belenenses,2,2,Empate,2,1,H,11,13,5,5,4,5,14,12,3,2,0,0,9,4,3,2,5
