data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
2021-05-01,Yeni Mal'spor,Sivasspor,2.0,2.0,Empate,1.0,2.0,A,8.0,14.0,3.0,4.0,4.0,5.0,14.0,15.0,3.0,1.0,0.0,0.0,9.0,4.0,3.0,1.0,4.0
2021-05-01,Konyaspor,Galatasaray,4.0,3.0,Vitória Mandante,1.0,1.0,D,9.0,18.0,4.0,5.0,4.0,4.0,15.0,10.0,2.0,2.0,0.0,0.0,8.0,7.0,2.0,2.0,4.0
2021-05-01,Gaziantep FK,Ankaragücü,2.0,0.0,Vitória Mandante,0.0,0.0,D,15.0,7.0,9.0,3.0,9.0,4.0,15.0,12.0,2.0,1.0,0.0,0.0,13.0,2.0,2.0,1.0,3.0
2021-04-22,Kasımpaşa,Başakşehir,0.0,1.0,Vitória Visitante,0.0,1.0,A,9.0,7.0,3.0,4.0,4.0,3.0,11.0,10.0,2.0,1.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0
2021-04-22,Alanyaspor,Gaziantep FK,3.0,2.0,Vitória Mandante,2.0,2.0,D,17.0,8.0,7.0,4.0,4.0,4.0,10.0,13.0,3.0,1.0,0.0,0.0,8.0,5.0,3.0,1.0,4.0
2021-04-21,Ankaragücü,Denizlispor,1.0,1.0,Empate,1.0,1.0,D,15.0,5.0,6.0,2.0,6.0,3.0,13.0,22.0,2.0,3.0,0.0,0.0,9.0,2.0,2.0,3.0,5.0
2021-04-21,Galatasaray,Trabzonspor,1.0,1.0,Empate,0.0,0.0,D,15.0,9.0,4.0,5.0,7.0,5.0,15.0,11.0,1.0,3.0,0.0,0.0,12.0,2.0,1.0,3.0,4.0
2021-04-21,Erzurum BB,Yeni Mal'spor,1.0,0.0,Vitória Mandante,0.0,0.0,D,15.0,8.0,4.0,2.0,2.0,6.0,16.0,12.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,2.0
2021-04-20,Fatih Karagümrük,Göztepe,1.0,1.0,Empate,1.0,0.0,H,8.0,13.0,6.0,3.0,4.0,7.0,11.0,11.0,1.0,1.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0
2021-04-20,Rizespor,Konyaspor,5.0,3.0,Vitória Mandante,2.0,2.0,D,19.0,24.0,9.0,8.0,9.0,6.0,11.0,7.0,2.0,1.0,0.0,0.0,15.0,8.0,2.0,1.0,3.0
2021-04-20,Hatayspor,Antalyaspor,3.0,2.0,Vitória Mandante,1.0,0.0,H,21.0,13.0,9.0,9.0,7.0,7.0,13.0,11.0,2.0,0.0,0.0,0.0,14.0,5.0,2.0,0.0,2.0
2021-04-20,Kayserispor,Gençlerbirliği,2.0,2.0,Empate,1.0,0.0,H,9.0,9.0,4.0,3.0,6.0,3.0,19.0,11.0,5.0,2.0,0.0,0.0,9.0,4.0,5.0,2.0,7.0
2021-04-20,Sivasspor,Beşiktaş,0.0,0.0,Empate,0.0,0.0,D,6.0,7.0,0.0,3.0,1.0,1.0,22.0,11.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0
2021-04-18,Başakşehir,Fenerbahçe,1.0,2.0,Vitória Visitante,1.0,1.0,D,8.0,17.0,5.0,7.0,1.0,6.0,18.0,12.0,3.0,3.0,1.0,0.0,7.0,3.0,4.0,3.0,7.0
2021-04-18,Gaziantep FK,Kasımpaşa,2.0,2.0,Empate,0.0,1.0,A,18.0,14.0,3.0,7.0,9.0,6.0,14.0,12.0,2.0,2.0,0.0,0.0,15.0,4.0,2.0,2.0,4.0
2021-04-17,Denizlispor,Erzurum BB,2.0,3.0,Vitória Visitante,0.0,1.0,A,12.0,12.0,5.0,5.0,6.0,4.0,13.0,14.0,1.0,3.0,0.0,0.0,10.0,5.0,1.0,3.0,4.0
2021-04-17,Trabzonspor,Hatayspor,1.0,1.0,Empate,1.0,0.0,H,10.0,10.0,3.0,2.0,6.0,1.0,17.0,22.0,3.0,4.0,0.0,0.0,7.0,2.0,3.0,4.0,7.0
2021-04-17,Yeni Mal'spor,Alanyaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D,3.0,9.0,1.0,4.0,2.0,7.0,13.0,16.0,4.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,4.0
2021-04-17,Göztepe,Galatasaray,1.0,3.0,Vitória Visitante,1.0,2.0,A,6.0,14.0,1.0,6.0,3.0,8.0,13.0,11.0,1.0,1.0,0.0,0.0,11.0,4.0,1.0,1.0,2.0
2021-04-16,Gençlerbirliği,Sivasspor,2.0,3.0,Vitória Visitante,2.0,0.0,H,8.0,17.0,5.0,8.0,3.0,5.0,11.0,8.0,2.0,3.0,0.0,0.0,8.0,5.0,2.0,3.0,5.0
2021-04-16,Konyaspor,Kayserispor,0.0,0.0,Empate,0.0,0.0,D,19.0,8.0,6.0,1.0,10.0,3.0,6.0,15.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,3.0,3.0
2021-04-16,Beşiktaş,Ankaragücü,2.0,2.0,Empate,1.0,0.0,H,9.0,7.0,3.0,3.0,5.0,2.0,12.0,17.0,1.0,2.0,0.0,0.0,7.0,4.0,1.0,2.0,3.0
2021-04-16,Antalyaspor,Rizespor,2.0,3.0,Vitória Visitante,1.0,2.0,A,17.0,8.0,5.0,6.0,7.0,3.0,11.0,13.0,2.0,2.0,0.0,0.0,10.0,5.0,2.0,2.0,4.0
2021-04-04,Alanyaspor,Gençlerbirliği,1.0,2.0,Vitória Visitante,1.0,1.0,D,16.0,10.0,8.0,3.0,7.0,4.0,13.0,14.0,1.0,4.0,0.0,0.0,11.0,3.0,1.0,4.0,5.0
2021-04-04,Erzurum BB,Konyaspor,1.0,2.0,Vitória Visitante,1.0,2.0,A,14.0,14.0,3.0,7.0,4.0,6.0,15.0,13.0,2.0,2.0,0.0,0.0,10.0,3.0,2.0,2.0,4.0
2021-04-04,Ankaragücü,Antalyaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D,9.0,13.0,3.0,3.0,3.0,9.0,10.0,13.0,2.0,4.0,0.0,0.0,12.0,1.0,2.0,4.0,6.0
2021-04-04,Kasımpaşa,Beşiktaş,1.0,0.0,Vitória Mandante,1.0,0.0,H,11.0,16.0,4.0,2.0,2.0,5.0,13.0,9.0,3.0,1.0,0.0,0.0,7.0,1.0,3.0,1.0,4.0
2021-04-04,Başakşehir,Yeni Mal'spor,3.0,1.0,Vitória Mandante,1.0,0.0,H,11.0,8.0,7.0,2.0,7.0,3.0,12.0,11.0,2.0,1.0,0.0,0.0,10.0,4.0,2.0,1.0,3.0
2021-04-03,Alanyaspor,Göztepe,1.0,1.0,Empate,0.0,1.0,A,15.0,7.0,7.0,0.0,10.0,3.0,9.0,12.0,1.0,2.0,0.0,0.0,13.0,2.0,1.0,2.0,3.0
2021-04-03,Kasımpaşa,Trabzonspor,1.0,2.0,Vitória Visitante,1.0,1.0,D,13.0,14.0,5.0,4.0,6.0,5.0,17.0,16.0,1.0,2.0,0.0,0.0,11.0,3.0,1.0,2.0,3.0
2021-04-03,Fenerbahçe,Antalyaspor,1.0,1.0,Empate,0.0,1.0,A,16.0,7.0,6.0,2.0,11.0,1.0,16.0,17.0,5.0,5.0,0.0,1.0,12.0,2.0,5.0,6.0,11.0
2021-04-02,Göztepe,Yeni Mal'spor,2.0,2.0,Empate,1.0,1.0,D,25.0,10.0,7.0,5.0,10.0,2.0,18.0,14.0,0.0,1.0,0.0,0.0,12.0,4.0,0.0,1.0,1.0
2021-04-02,Trabzonspor,Denizlispor,1.0,0.0,Vitória Mandante,0.0,0.0,D,25.0,4.0,5.0,3.0,5.0,5.0,6.0,18.0,0.0,3.0,0.0,0.0,10.0,1.0,0.0,3.0,3.0
2021-04-01,Kasımpaşa,Fenerbahçe,0.0,3.0,Vitória Visitante,0.0,2.0,A,10.0,11.0,2.0,5.0,7.0,1.0,14.0,13.0,2.0,1.0,0.0,0.0,8.0,3.0,2.0,1.0,3.0
2021-03-21,Beşiktaş,Fenerbahçe,1.0,1.0,Empate,0.0,0.0,D,14.0,14.0,7.0,3.0,3.0,7.0,17.0,20.0,2.0,5.0,0.0,0.0,10.0,2.0,2.0,5.0,7.0
2021-03-21,Antalyaspor,Erzurum BB,3.0,1.0,Vitória Mandante,0.0,1.0,A,9.0,8.0,5.0,4.0,6.0,3.0,12.0,15.0,2.0,3.0,0.0,0.0,9.0,4.0,2.0,3.0,5.0
2021-03-21,Denizlispor,Başakşehir,0.0,0.0,Empate,0.0,0.0,D,8.0,16.0,2.0,3.0,2.0,5.0,8.0,10.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,2.0,3.0
2021-03-21,Konyaspor,Alanyaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H,8.0,10.0,4.0,0.0,3.0,4.0,22.0,18.0,3.0,4.0,0.0,0.0,7.0,1.0,3.0,4.0,7.0
2021-03-20,Gençlerbirliği,Kasımpaşa,2.0,1.0,Vitória Mandante,0.0,0.0,D,8.0,12.0,2.0,7.0,3.0,8.0,8.0,6.0,3.0,1.0,0.0,0.0,11.0,3.0,3.0,1.0,4.0
2021-03-20,Göztepe,Sivasspor,3.0,5.0,Vitória Visitante,0.0,4.0,A,14.0,9.0,6.0,5.0,8.0,3.0,12.0,18.0,2.0,2.0,0.0,0.0,11.0,8.0,2.0,2.0,4.0
2021-03-20,Trabzonspor,Ankaragücü,4.0,1.0,Vitória Mandante,3.0,1.0,H,14.0,12.0,9.0,7.0,4.0,1.0,14.0,10.0,1.0,2.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0
2021-03-20,Yeni Mal'spor,Gaziantep FK,2.0,2.0,Empate,1.0,1.0,D,6.0,10.0,3.0,3.0,7.0,5.0,13.0,12.0,1.0,4.0,1.0,0.0,12.0,4.0,2.0,4.0,6.0
2021-03-19,Galatasaray,Rizespor,3.0,4.0,Vitória Visitante,2.0,2.0,D,10.0,12.0,6.0,6.0,7.0,1.0,12.0,18.0,4.0,2.0,1.0,0.0,8.0,7.0,5.0,2.0,7.0
2021-03-19,Fatih Karagümrük,Kayserispor,3.0,0.0,Vitória Mandante,1.0,0.0,H,10.0,12.0,7.0,3.0,7.0,7.0,16.0,9.0,2.0,1.0,0.0,0.0,14.0,3.0,2.0,1.0,3.0
2021-03-15,Kasımpaşa,Konyaspor,1.0,1.0,Empate,0.0,0.0,D,12.0,7.0,4.0,2.0,8.0,0.0,12.0,16.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,1.0,2.0
