data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo
2018-09-14,Galatasaray,Kasimpasa,4.0,1.0,Vitória Mandante,0.0,0.0,D
2018-09-12,Akhisar Belediyespor,Fenerbahce,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-09-12,Bursaspor,Antalyaspor,0.0,2.0,Vitória Visitante,0.0,2.0,A
2018-09-12,Erzurum BB,Yeni Malatyaspor,1.0,3.0,Vitória Visitante,1.0,0.0,H
2018-09-11,Yeni Malatyaspor,Trabzonspor,5.0,0.0,Vitória Mandante,2.0,0.0,H
2018-09-04,Genclerbirligi,Galatasaray,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-09-03,Alanyaspor,Buyuksehyr,4.0,1.0,Vitória Mandante,1.0,0.0,H
2018-09-02,Yeni Malatyaspor,Kasimpasa,1.0,1.0,Empate,1.0,1.0,D
2018-08-31,Yeni Malatyaspor,Konyaspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-08-27,Galatasaray,Alanyaspor,6.0,0.0,Vitória Mandante,1.0,0.0,H
2018-08-27,Buyuksehyr,Akhisar Belediyespor,3.0,1.0,Vitória Mandante,1.0,1.0,D
2018-08-26,Sivasspor,Kasimpasa,0.0,3.0,Vitória Visitante,0.0,1.0,A
2018-08-26,Konyaspor,Bursaspor,1.0,1.0,Empate,1.0,1.0,D
2018-08-26,Besiktas,Antalyaspor,2.0,3.0,Vitória Visitante,1.0,3.0,A
2018-08-25,Goztep,Fenerbahce,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-08-25,Kayserispor,Yeni Malatyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-08-25,Ankaragucu,Trabzonspor,2.0,2.0,Empate,1.0,1.0,D
2018-08-24,Rizespor,Erzurum BB,0.0,0.0,Empate,0.0,0.0,D
2018-08-20,Kasimpasa,Buyuksehyr,2.0,1.0,Vitória Mandante,0.0,0.0,D
2018-08-19,Galatasaray,Goztep,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-08-19,Erzurum BB,Besiktas,1.0,3.0,Vitória Visitante,1.0,0.0,H
2018-08-19,Alanyaspor,Ankaragucu,0.0,2.0,Vitória Visitante,0.0,0.0,D
2018-08-19,Akhisar Belediyespor,Rizespor,1.0,1.0,Empate,0.0,1.0,A
2018-08-18,Yeni Malatyaspor,Fenerbahce,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-08-18,Bursaspor,Kayserispor,0.0,0.0,Empate,0.0,0.0,D
2018-08-18,Antalyaspor,Konyaspor,3.0,3.0,Empate,1.0,2.0,A
2018-08-17,Trabzonspor,Sivasspor,3.0,1.0,Vitória Mandante,3.0,1.0,H
2018-08-13,Kayserispor,Antalyaspor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-08-12,Galatasaray,Rizespor,2.0,2.0,Empate,1.0,0.0,H
2018-08-12,Sivasspor,Goztep,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-08-12,Trabzonspor,Konyaspor,3.0,0.0,Vitória Mandante,0.0,0.0,D
2018-08-04,Fenerbahce,Osmanlispor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-08-04,Alanyaspor,Akhisar Belediyespor,3.0,1.0,Vitória Mandante,2.0,0.0,H
2018-08-04,Konyaspor,Sivasspor,5.0,0.0,Vitória Mandante,1.0,0.0,H
2018-08-04,Bursaspor,Kasimpasa,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-07-12,Alanyaspor,Besiktas,0.0,0.0,Empate,0.0,0.0,D
2018-07-10,Fenerbahce,Buyuksehyr,0.0,0.0,Empate,0.0,0.0,D
2018-07-10,Akhisar Belediyespor,Trabzonspor,1.0,3.0,Vitória Visitante,0.0,2.0,A
2018-07-10,Yeni Malatyaspor,Sivasspor,4.0,4.0,Empate,1.0,3.0,A
2018-07-10,Konyaspor,Besiktas,2.0,2.0,Empate,1.0,0.0,H
2018-07-05,Besiktas,Kayserispor,2.0,0.0,Vitória Mandante,2.0,0.0,H
2018-07-05,Goztep,Yeni Malatyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-07-04,Karabukspor,Antalyaspor,1.0,2.0,Vitória Visitante,0.0,1.0,A
2018-07-04,Besiktas,Goztep,5.0,1.0,Vitória Mandante,2.0,0.0,H
2018-07-04,Trabzonspor,Kayserispor,4.0,0.0,Vitória Mandante,0.0,0.0,D
2018-06-10,Bursaspor,Ankaragucu,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-06-10,Antalyaspor,Galatasaray,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-06-10,Kayserispor,Rizespor,2.0,2.0,Empate,0.0,1.0,A
2018-06-10,Erzurum BB,Alanyaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-06-05,Akhisar Belediyespor,Galatasaray,1.0,2.0,Vitória Visitante,0.0,2.0,A
2018-06-05,Genclerbirligi,Antalyaspor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-06-05,Fenerbahce,Bursaspor,2.0,1.0,Vitória Mandante,0.0,0.0,D
2018-06-04,Buyuksehyr,Yeni Malatyaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-05-19,Buyuksehyr,Kasimpasa,3.0,2.0,Vitória Mandante,2.0,2.0,D
2018-05-19,Fenerbahce,Konyaspor,3.0,2.0,Vitória Mandante,2.0,0.0,H
2018-05-19,Besiktas,Sivasspor,5.0,1.0,Vitória Mandante,1.0,0.0,H
2018-05-19,Goztep,Galatasaray,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-05-18,Trabzonspor,Karabukspor,3.0,0.0,Vitória Mandante,0.0,0.0,D
2018-05-18,Genclerbirligi,Bursaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-05-18,Yeni Malatyaspor,Kayserispor,3.0,2.0,Vitória Mandante,2.0,0.0,H
2018-05-18,Akhisar Belediyespor,Osmanlispor,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-05-18,Alanyaspor,Antalyaspor,3.0,2.0,Vitória Mandante,1.0,1.0,D
2018-05-14,Karabukspor,Fenerbahce,0.0,7.0,Vitória Visitante,0.0,4.0,A
2018-05-14,Kayserispor,Akhisar Belediyespor,1.0,2.0,Vitória Visitante,0.0,0.0,D
2018-05-13,Osmanlispor,Besiktas,2.0,3.0,Vitória Visitante,1.0,0.0,H
2018-05-13,Sivasspor,Alanyaspor,2.0,2.0,Empate,1.0,1.0,D
2018-05-13,Bursaspor,Trabzonspor,1.0,3.0,Vitória Visitante,1.0,3.0,A
2018-05-11,Goztep,Rizespor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-05-11,Sivasspor,Konyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-05-10,Kasimpasa,Goztep,3.0,1.0,Vitória Mandante,1.0,0.0,H
2018-05-05,Alanyaspor,Osmanlispor,1.0,1.0,Empate,1.0,0.0,H
2018-05-05,Karabukspor,Konyaspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-05-05,Trabzonspor,Kasimpasa,2.0,5.0,Vitória Visitante,1.0,3.0,A
2018-05-03,Trabzonspor,Besiktas,0.0,2.0,Vitória Visitante,0.0,0.0,D
2018-05-02,Trabzonspor,Goztep,0.0,0.0,Empate,0.0,0.0,D
2018-04-30,Bursaspor,Konyaspor,2.0,1.0,Vitória Mandante,2.0,0.0,H
2018-04-29,Galatasaray,Besiktas,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-04-29,Yeni Malatyaspor,Akhisar Belediyespor,0.0,0.0,Empate,0.0,0.0,D
2018-04-29,Osmanlispor,Buyuksehyr,1.0,4.0,Vitória Visitante,1.0,0.0,H
2018-04-28,Kasimpasa,Fenerbahce,1.0,4.0,Vitória Visitante,0.0,1.0,A
2018-04-28,Sivasspor,Genclerbirligi,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-04-28,Kayserispor,Alanyaspor,1.0,2.0,Vitória Visitante,0.0,0.0,D
2018-04-28,Antalyaspor,Trabzonspor,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-04-27,Goztep,Karabukspor,5.0,0.0,Vitória Mandante,2.0,0.0,H
2018-04-23,Fenerbahce,Antalyaspor,4.0,1.0,Vitória Mandante,2.0,1.0,H
2018-04-22,Akhisar Belediyespor,Goztep,1.0,1.0,Empate,1.0,1.0,D
2018-04-22,Besiktas,Yeni Malatyaspor,3.0,1.0,Vitória Mandante,1.0,1.0,D
2018-04-22,Konyaspor,Kasimpasa,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-04-21,Genclerbirligi,Osmanlispor,0.0,3.0,Vitória Visitante,0.0,1.0,A
2018-04-21,Alanyaspor,Galatasaray,2.0,3.0,Vitória Visitante,1.0,2.0,A
2018-04-21,Karabukspor,Bursaspor,1.0,4.0,Vitória Visitante,1.0,2.0,A
2018-04-21,Trabzonspor,Sivasspor,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-04-20,Buyuksehyr,Kayserispor,3.0,1.0,Vitória Mandante,1.0,0.0,H
2018-04-16,Osmanlispor,Trabzonspor,3.0,3.0,Empate,0.0,2.0,A
2018-04-15,Goztep,Bursaspor,2.0,1.0,Vitória Mandante,0.0,0.0,D
2018-04-15,Kayserispor,Genclerbirligi,3.0,2.0,Vitória Mandante,2.0,0.0,H
2018-04-15,Galatasaray,Buyuksehyr,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-15,Antalyaspor,Konyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-04-14,Kasimpasa,Karabukspor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-14,Yeni Malatyaspor,Alanyaspor,1.0,1.0,Empate,0.0,0.0,D
2018-04-14,Sivasspor,Fenerbahce,1.0,2.0,Vitória Visitante,0.0,2.0,A
2018-04-13,Akhisar Belediyespor,Besiktas,0.0,3.0,Vitória Visitante,0.0,2.0,A
2018-04-11,Alanyaspor,Yeni Malatyaspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-04-11,Trabzonspor,Bursaspor,1.0,1.0,Empate,1.0,0.0,H
2018-04-11,Ankaragucu,Kayserispor,3.0,1.0,Vitória Mandante,2.0,0.0,H
2018-04-05,Buyuksehyr,Sivasspor,1.0,1.0,Empate,1.0,0.0,H
2018-04-03,Antalyaspor,Sivasspor,1.0,4.0,Vitória Visitante,0.0,1.0,A
2018-04-03,Genclerbirligi,Alanyaspor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-04-03,Konyaspor,Yeni Malatyaspor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2018-04-03,Fenerbahce,Akhisar Belediyespor,2.0,3.0,Vitória Visitante,0.0,2.0,A
2018-04-02,Osmanlispor,Kayserispor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-04-02,Konyaspor,Buyuksehyr,1.0,1.0,Empate,0.0,1.0,A
2018-04-02,Kasimpasa,Akhisar Belediyespor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2018-04-02,Sivasspor,Galatasaray,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-03-31,Antalyaspor,Bursaspor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-31,Besiktas,Alanyaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-31,Yeni Malatyaspor,Genclerbirligi,4.0,1.0,Vitória Mandante,1.0,1.0,D
2018-03-30,Sivasspor,Karabukspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-03-18,Alanyaspor,Goztep,1.0,1.0,Empate,0.0,0.0,D
2018-03-18,Buyuksehyr,Besiktas,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-18,Konyaspor,Kayserispor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-18,Trabzonspor,Yeni Malatyaspor,4.0,1.0,Vitória Mandante,1.0,1.0,D
2018-03-17,Bursaspor,Sivasspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-03-17,Fenerbahce,Galatasaray,0.0,0.0,Empate,0.0,0.0,D
2018-03-17,Genclerbirligi,Akhisar Belediyespor,1.0,1.0,Empate,0.0,1.0,A
2018-03-16,Karabukspor,Osmanlispor,0.0,4.0,Vitória Visitante,0.0,2.0,A
2018-03-16,Kasimpasa,Antalyaspor,2.0,3.0,Vitória Visitante,0.0,1.0,A
2018-03-12,Yeni Malatyaspor,Akhisar Belediyespor,1.0,1.0,Empate,1.0,0.0,H
2018-03-12,Fenerbahce,Kasimpasa,2.0,2.0,Empate,2.0,1.0,H
2018-03-11,Kasimpasa,Antalyaspor,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-03-11,Buyuksehyr,Besiktas,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-11,Akhisar Belediyespor,Erzurum BB,1.0,1.0,Empate,1.0,1.0,D
2018-03-03,Buyuksehyr,Goztep,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-03-03,Kasimpasa,Osmanlispor,1.0,1.0,Empate,1.0,1.0,D
2018-03-03,Karabukspor,Galatasaray,0.0,7.0,Vitória Visitante,0.0,6.0,A
2018-03-02,Fenerbahce,Genclerbirligi,2.0,2.0,Empate,0.0,1.0,A
2018-03-02,Antalyaspor,Yeni Malatyaspor,3.0,1.0,Vitória Mandante,1.0,1.0,D
2018-03-02,Karabukspor,Alanyaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-02-26,Buyuksehyr,Genclerbirligi,1.0,1.0,Empate,1.0,0.0,H
2018-02-25,Yeni Malatyaspor,Karabukspor,3.0,1.0,Vitória Mandante,1.0,0.0,H
2018-02-25,Osmanlispor,Antalyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-02-25,Goztep,Sivasspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-02-25,Besiktas,Fenerbahce,3.0,1.0,Vitória Mandante,0.0,1.0,A
2018-02-24,Kayserispor,Kasimpasa,3.0,2.0,Vitória Mandante,1.0,1.0,D
2018-02-24,Alanyaspor,Trabzonspor,1.0,2.0,Vitória Visitante,1.0,0.0,H
2018-02-23,Akhisar Belediyespor,Konyaspor,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-02-23,Galatasaray,Bursaspor,5.0,0.0,Vitória Mandante,2.0,0.0,H
2018-02-19,Genclerbirligi,Goztep,3.0,0.0,Vitória Mandante,1.0,0.0,H
2018-02-18,Trabzonspor,Buyuksehyr,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-02-18,Kasimpasa,Galatasaray,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-02-18,Karabukspor,Akhisar Belediyespor,0.0,3.0,Vitória Visitante,0.0,1.0,A
2018-02-18,Bursaspor,Yeni Malatyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-02-17,Fenerbahce,Alanyaspor,3.0,0.0,Vitória Mandante,2.0,0.0,H
2018-02-17,Antalyaspor,Kayserispor,2.0,1.0,Vitória Mandante,0.0,0.0,D
2018-02-17,Sivasspor,Osmanlispor,3.0,2.0,Vitória Mandante,1.0,0.0,H
2018-02-16,Konyaspor,Besiktas,1.0,1.0,Empate,0.0,1.0,A
2018-02-12,Besiktas,Galatasaray,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-02-12,Bursaspor,Erzurum BB,2.0,1.0,Vitória Mandante,1.0,1.0,D
2018-02-11,Galatasaray,Fenerbahce,2.0,2.0,Empate,1.0,0.0,H
2018-02-09,Antalyaspor,Rizespor,2.0,1.0,Vitória Mandante,0.0,1.0,A
2018-02-09,Bursaspor,Besiktas,1.0,1.0,Empate,0.0,0.0,D
2018-02-09,Kasimpasa,Ankaragucu,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-02-09,Erzurum BB,Buyuksehyr,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-02-04,Kayserispor,Fenerbahce,0.0,5.0,Vitória Visitante,0.0,3.0,A
2018-02-03,Bursaspor,Kayserispor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-02-02,Bursaspor,Besiktas,2.0,2.0,Empate,2.0,1.0,H
2018-01-29,Buyuksehyr,Karabukspor,5.0,0.0,Vitória Mandante,5.0,0.0,H
2018-01-28,Yeni Malatyaspor,Sivasspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-01-28,Trabzonspor,Fenerbahce,1.0,1.0,Empate,0.0,0.0,D
2018-01-28,Akhisar Belediyespor,Antalyaspor,1.0,1.0,Empate,0.0,1.0,A
2018-01-27,Goztep,Kayserispor,1.0,1.0,Empate,0.0,1.0,A
2018-01-27,Galatasaray,Osmanlispor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2018-01-27,Alanyaspor,Bursaspor,3.0,1.0,Vitória Mandante,1.0,1.0,D
2018-01-26,Besiktas,Kasimpasa,2.0,1.0,Vitória Mandante,2.0,0.0,H
2018-01-26,Genclerbirligi,Konyaspor,2.0,1.0,Vitória Mandante,0.0,1.0,A
2018-01-22,Kayserispor,Galatasaray,1.0,3.0,Vitória Visitante,0.0,2.0,A
2018-01-21,Sivasspor,Akhisar Belediyespor,1.0,1.0,Empate,0.0,0.0,D
2018-01-21,Konyaspor,Trabzonspor,2.0,2.0,Empate,0.0,0.0,D
2018-01-21,Bursaspor,Buyuksehyr,0.0,3.0,Vitória Visitante,0.0,1.0,A
2018-01-21,Antalyaspor,Besiktas,1.0,2.0,Vitória Visitante,1.0,1.0,D
2018-01-20,Osmanlispor,Yeni Malatyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-01-20,Karabukspor,Genclerbirligi,0.0,2.0,Vitória Visitante,0.0,0.0,D
2018-01-20,Fenerbahce,Goztep,2.0,1.0,Vitória Mandante,1.0,0.0,H
2018-01-19,Kasimpasa,Alanyaspor,3.0,2.0,Vitória Mandante,1.0,2.0,A
2018-01-12,Kayserispor,Trabzonspor,0.0,2.0,Vitória Visitante,0.0,0.0,D
2018-01-12,Buyuksehyr,Sivasspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-01-12,Antalyaspor,Goztep,1.0,0.0,Vitória Mandante,1.0,0.0,H
2018-01-10,Buyuksehyr,Yeni Malatyaspor,1.0,1.0,Empate,0.0,1.0,A
2018-01-10,Ankaragucu,Antalyaspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2018-01-09,Fenerbahce,Kayserispor,2.0,3.0,Vitória Visitante,1.0,0.0,H
2018-01-09,Akhisar Belediyespor,Sivasspor,1.0,1.0,Empate,0.0,0.0,D
2018-01-09,Trabzonspor,Galatasaray,4.0,0.0,Vitória Mandante,3.0,0.0,H
2018-01-09,Alanyaspor,Goztep,1.0,0.0,Vitória Mandante,0.0,0.0,D
2018-01-04,Goztep,Kasimpasa,0.0,2.0,Vitória Visitante,0.0,1.0,A
2018-01-04,Osmanlispor,Konyaspor,0.0,0.0,Empate,0.0,0.0,D
2018-01-04,Akhisar Belediyespor,Buyuksehyr,1.0,2.0,Vitória Visitante,1.0,0.0,H
2018-01-04,Galatasaray,Trabzonspor,2.0,1.0,Vitória Mandante,1.0,0.0,H
2017-12-25,Osmanlispor,Akhisar Belediyespor,3.0,2.0,Vitória Mandante,1.0,1.0,D
2017-12-24,Galatasaray,Goztep,3.0,1.0,Vitória Mandante,1.0,1.0,D
2017-12-24,Karabukspor,Trabzonspor,1.0,1.0,Empate,0.0,0.0,D
2017-12-24,Kasimpasa,Buyuksehyr,1.0,2.0,Vitória Visitante,1.0,1.0,D
2017-12-24,Kayserispor,Yeni Malatyaspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2017-12-23,Bursaspor,Genclerbirligi,1.0,1.0,Empate,0.0,0.0,D
2017-12-23,Konyaspor,Fenerbahce,1.0,1.0,Empate,0.0,0.0,D
2017-12-23,Sivasspor,Besiktas,2.0,1.0,Vitória Mandante,1.0,1.0,D
2017-12-22,Antalyaspor,Alanyaspor,3.0,1.0,Vitória Mandante,1.0,1.0,D
2017-12-18,Fenerbahce,Karabukspor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2017-12-18,Goztep,Konyaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-12-17,Besiktas,Osmanlispor,5.0,1.0,Vitória Mandante,2.0,0.0,H
2017-12-17,Akhisar Belediyespor,Kayserispor,0.0,2.0,Vitória Visitante,0.0,1.0,A
2017-12-17,Buyuksehyr,Antalyaspor,4.0,1.0,Vitória Mandante,0.0,1.0,A
2017-12-17,Yeni Malatyaspor,Galatasaray,2.0,1.0,Vitória Mandante,2.0,0.0,H
2017-12-16,Trabzonspor,Bursaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-12-16,Alanyaspor,Sivasspor,1.0,1.0,Empate,0.0,0.0,D
2017-12-16,Genclerbirligi,Kasimpasa,0.0,0.0,Empate,0.0,0.0,D
2017-12-08,Akhisar Belediyespor,Sivasspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-12-08,Alanyaspor,Kasimpasa,1.0,3.0,Vitória Visitante,1.0,2.0,A
2017-12-08,Genclerbirligi,Karabukspor,1.0,1.0,Empate,1.0,1.0,D
2017-12-08,Goztep,Fenerbahce,2.0,2.0,Empate,1.0,1.0,D
2017-12-05,Kasimpasa,Rizespor,4.0,2.0,Vitória Mandante,0.0,0.0,D
2017-12-05,Kayserispor,Konyaspor,2.0,1.0,Vitória Mandante,1.0,1.0,D
2017-12-04,Gaziantepspor,Genclerbirligi,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-12-03,Besiktas,Kayserispor,2.0,2.0,Empate,0.0,0.0,D
2017-12-03,Konyaspor,Buyuksehyr,0.0,3.0,Vitória Visitante,0.0,1.0,A
2017-12-03,Rizespor,Antalyaspor,1.0,2.0,Vitória Visitante,0.0,2.0,A
2017-12-02,Galatasaray,Kayserispor,1.0,2.0,Vitória Visitante,0.0,2.0,A
2017-12-02,Akhisar Belediyespor,Rizespor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-12-02,Kasimpasa,Buyuksehyr,4.0,0.0,Vitória Mandante,2.0,0.0,H
2017-12-02,Konyaspor,Antalyaspor,1.0,1.0,Empate,0.0,1.0,A
2017-11-27,Kayserispor,Buyuksehyr,1.0,1.0,Empate,1.0,1.0,D
2017-11-26,Kasimpasa,Konyaspor,2.0,1.0,Vitória Mandante,1.0,0.0,H
2017-11-26,Sivasspor,Trabzonspor,1.0,2.0,Vitória Visitante,1.0,1.0,D
2017-11-26,Bursaspor,Karabukspor,2.0,1.0,Vitória Mandante,2.0,0.0,H
2017-11-26,Antalyaspor,Fenerbahce,0.0,1.0,Vitória Visitante,0.0,1.0,A
2017-11-25,Yeni Malatyaspor,Besiktas,0.0,0.0,Empate,0.0,0.0,D
2017-11-25,Goztep,Akhisar Belediyespor,2.0,0.0,Vitória Mandante,0.0,0.0,D
2017-11-25,Galatasaray,Alanyaspor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-11-24,Osmanlispor,Genclerbirligi,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-11-20,Karabukspor,Kasimpasa,0.0,2.0,Vitória Visitante,0.0,0.0,D
2017-11-19,Genclerbirligi,Kayserispor,1.0,2.0,Vitória Visitante,1.0,1.0,D
2017-11-19,Fenerbahce,Sivasspor,4.0,1.0,Vitória Mandante,1.0,0.0,H
2017-11-19,Trabzonspor,Osmanlispor,4.0,3.0,Vitória Mandante,2.0,2.0,D
2017-11-19,Alanyaspor,Yeni Malatyaspor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-11-18,Bursaspor,Goztep,0.0,0.0,Empate,0.0,0.0,D
2017-11-18,Buyuksehyr,Galatasaray,5.0,1.0,Vitória Mandante,2.0,0.0,H
2017-11-18,Konyaspor,Antalyaspor,1.0,1.0,Empate,0.0,0.0,D
2017-11-17,Besiktas,Akhisar Belediyespor,0.0,0.0,Empate,0.0,0.0,D
2017-11-12,Konyaspor,Karabukspor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-11-09,Kasimpasa,Yeni Malatyaspor,3.0,2.0,Vitória Mandante,1.0,1.0,D
2017-11-08,Buyuksehyr,Bursaspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-11-03,Galatasaray,Genclerbirligi,3.0,2.0,Vitória Mandante,2.0,1.0,H
2017-11-03,Gaziantepspor,Kasimpasa,0.0,2.0,Vitória Visitante,0.0,0.0,D
2017-11-03,Karabukspor,Adanaspor,2.0,0.0,Vitória Mandante,1.0,0.0,H
2017-11-03,Osmanlispor,Bursaspor,1.0,1.0,Empate,0.0,1.0,A
2017-11-02,Alanyaspor,Genclerbirligi,3.0,0.0,Vitória Mandante,2.0,0.0,H
2017-11-02,Bursaspor,Fenerbahce,1.0,1.0,Empate,0.0,1.0,A
2017-11-02,Osmanlispor,Trabzonspor,0.0,1.0,Vitória Visitante,0.0,1.0,A
2017-10-30,Fenerbahce,Kayserispor,3.0,3.0,Empate,1.0,1.0,D
2017-10-29,Trabzonspor,Galatasaray,2.0,1.0,Vitória Mandante,0.0,0.0,D
2017-10-29,Karabukspor,Sivasspor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-10-29,Konyaspor,Osmanlispor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-10-29,Bursaspor,Antalyaspor,4.0,0.0,Vitória Mandante,1.0,0.0,H
2017-10-28,Alanyaspor,Besiktas,1.0,2.0,Vitória Visitante,1.0,1.0,D
2017-10-28,Buyuksehyr,Akhisar Belediyespor,2.0,1.0,Vitória Mandante,1.0,0.0,H
2017-10-28,Genclerbirligi,Yeni Malatyaspor,0.0,1.0,Vitória Visitante,0.0,0.0,D
2017-10-27,Kasimpasa,Goztep,3.0,1.0,Vitória Mandante,1.0,0.0,H
2017-10-23,Besiktas,Buyuksehyr,1.0,1.0,Empate,0.0,0.0,D
2017-10-22,Galatasaray,Fenerbahce,0.0,0.0,Empate,0.0,0.0,D
2017-10-22,Sivasspor,Bursaspor,0.0,0.0,Empate,0.0,0.0,D
2017-10-22,Kayserispor,Konyaspor,2.0,1.0,Vitória Mandante,0.0,0.0,D
2017-10-21,Akhisar Belediyespor,Genclerbirligi,3.0,3.0,Empate,1.0,3.0,A
2017-10-21,Yeni Malatyaspor,Trabzonspor,1.0,0.0,Vitória Mandante,1.0,0.0,H
2017-10-21,Osmanlispor,Karabukspor,3.0,0.0,Vitória Mandante,0.0,0.0,D
2017-10-20,Antalyaspor,Kasimpasa,2.0,1.0,Vitória Mandante,1.0,1.0,D
2017-10-20,Goztep,Alanyaspor,3.0,3.0,Empate,1.0,0.0,H
2017-10-16,Bursaspor,Osmanlispor,3.0,1.0,Vitória Mandante,2.0,1.0,H
2017-10-15,Fenerbahce,Yeni Malatyaspor,3.0,1.0,Vitória Mandante,3.0,0.0,H
2017-10-15,Kasimpasa,Sivasspor,2.0,3.0,Vitória Visitante,1.0,0.0,H
2017-10-15,Trabzonspor,Akhisar Belediyespor,1.0,6.0,Vitória Visitante,0.0,3.0,A
2017-10-14,Buyuksehyr,Alanyaspor,2.0,1.0,Vitória Mandante,1.0,1.0,D
2017-10-14,Karabukspor,Kayserispor,1.0,0.0,Vitória Mandante,0.0,0.0,D
2017-10-14,Konyaspor,Galatasaray,0.0,2.0,Vitória Visitante,0.0,0.0,D
2017-10-14,Antalyaspor,Goztep,1.0,3.0,Vitória Visitante,1.0,2.0,A
2017-10-13,Genclerbirligi,Besiktas,2.0,1.0,Vitória Mandante,1.0,0.0,H
2017-10-12,Osmanlispor,Alanyaspor,3.0,0.0,Vitória Mandante,3.0,0.0,H
2017-10-12,Kayserispor,Besiktas,1.0,1.0,Empate,1.0,1.0,D
